name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Chester Coffee,93,,12.5,1.0,2.5,.401,1.0,2.3,.420,0.1,0.3,.240,0.3,0.7,.455,,
Francis Coffee,59,,,2.1,5.9,.355,2.0,3.1,.638,4.9,,,,,2.3,6.2,
Wes Coffee,108,12,15.5,1.9,3.7,.523,1.9,3.5,.533,0.0,0.1,.267,1.3,2.0,.614,,
Bill Coffell,30,6,13.2,0.8,1.6,.500,,,,,,,0.4,0.8,.500,2.0,0.1
Zac Coffelt,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.5
Adrian Coffey,28,28,,0.5,1.7,.319,0.5,1.2,.412,0.0,0.5,.077,0.6,1.2,.515,,
Amir Coffey,87,87,33.7,4.8,10.7,.448,3.7,7.4,.502,1.1,3.3,.328,3.8,5.1,.734,0.7,3.1
Bill Coffey,97,38,16.5,1.7,4.1,.420,1.3,2.9,.439,0.5,1.2,.375,0.9,1.4,.652,,
Bret Coffey,59,,,2.6,4.9,.524,2.6,4.9,.524,0.0,0.0,,1.1,2.0,.538,,
Brian Coffey,23,10,24.7,2.5,7.6,.326,0.9,2.7,.344,1.6,5.0,.316,0.9,1.2,.750,,
Brian Coffey,28,,,0.4,0.8,.455,0.2,0.3,.714,0.2,,,,,0.5,0.9,
Brian Coffey II,55,2,9.1,0.7,1.8,.364,0.4,1.0,.389,0.3,0.8,.333,0.3,0.3,.778,0.2,0.3
Chris Coffey,6,0,1.3,0.0,0.2,.000,0.0,0.2,.000,0.0,0.0,,0.2,0.3,.500,0.0,0.2
Jeff Coffey,10,0,2.8,0.2,0.3,.667,0.2,0.2,1.000,0.0,0.1,.000,0.4,0.6,.667,0.0,0.0
Joe Coffey,26,,,1.0,2.6,.368,1.2,2.1,.582,2.2,,,,,2.6,3.2,
Lamont Coffey,9,0,4.8,0.6,0.9,.625,,,,,,,0.6,0.8,.714,0.3,0.6
Mike Coffey,26,0,10.0,1.5,2.9,.507,1.5,2.9,.507,0.0,0.0,,0.5,0.8,.600,,
Rich Coffey,55,0,4.9,1.6,3.5,.456,,,,,,,0.5,0.6,.781,0.8,0.6
Richard Coffey,109,105,27.9,3.5,6.8,.516,3.5,6.8,.516,0.0,0.0,.000,1.2,1.8,.635,,
Rick Coffey,,,,,,,,,,,,,,,,,
Russell Coffey,12,,,1.8,4.4,.396,,,,,,,1.1,3.0,.361,1.3,2.0
Terry Coffey,35,0,10.3,1.2,3.2,.387,,,,,,,0.9,1.5,.611,2.3,1.3
Chris Coffin,66,,,1.8,3.9,.454,1.5,2.0,.733,4.1,1.6,,,,3.0,5.1,
Jordan Coffin,15,0,2.5,0.1,1.3,.105,0.1,0.7,.100,0.1,0.6,.111,0.0,0.0,,0.3,0.4
Bennie Coffman,50,,,3.9,8.6,.450,2.8,3.3,.826,2.5,,,,,2.4,10.5,
Drew Coffman,49,5,10.4,0.8,2.2,.355,0.2,0.7,.324,0.6,1.5,.370,0.6,0.7,.818,0.1,0.7
Jim Coffman,27,,,4.8,9.7,.490,2.0,3.0,.646,7.6,,,,,,11.5,
Mel Coffman,67,,,2.5,8.1,.311,1.6,2.1,.722,4.6,,,,,2.4,6.6,
Mel Coffman,29,,,5.6,10.2,.546,1.6,2.3,.662,6.3,,,,,,12.7,
Skippy Coffman,55,,,1.1,3.8,.288,1.5,2.1,.696,2.2,,,,,2.2,3.6,
Wes Coffman,50,,,0.8,1.8,.435,0.8,1.3,.606,0.9,,,,,1.1,2.4,
Carlos Cofield,115,70,27.7,4.0,10.4,.380,2.8,6.7,.416,1.2,3.7,.315,1.7,2.5,.667,,
Corey Cofield,97,65,24.4,3.8,7.4,.523,3.8,7.4,.523,0.0,0.0,,3.4,4.9,.708,2.3,3.3
Fred Cofield,106,48,35.3,6.2,13.2,.471,,,,,,,2.3,2.9,.801,2.5,4.3
Kevin Cofield,49,27,21.2,2.0,4.4,.445,2.0,4.3,.460,0.0,0.1,.000,1.2,2.2,.555,,
Remy Cofield,27,3,9.5,0.8,2.1,.386,0.7,1.3,.500,0.1,0.8,.190,1.1,1.4,.811,0.4,0.6
_ Cogeal,2,,,0.0,0.0,,0.0,0.0,,,,,,,0.5,0.0,
Michael Coger,6,0,4.3,0.7,1.2,.571,0.7,1.2,.571,0.0,0.0,,0.0,0.0,,0.2,0.8
Alonzo Coggins,12,,,2.5,6.3,.400,1.3,2.3,.556,2.0,,,,,2.3,6.3,
Dwaine Coggins,7,,,0.0,1.3,.000,0.7,1.0,.714,,,,,,,0.7,
Eric Coggins,32,0,7.8,0.6,1.0,.576,0.6,1.0,.576,0.0,0.0,,0.3,0.8,.440,0.8,1.1
Jon Coggins,34,0,4.0,0.4,1.6,.241,,,,,,,0.2,0.4,.462,0.4,0.1
Kelvin Coggins,79,13,14.6,2.0,5.7,.344,1.0,2.6,.382,1.0,3.1,.311,1.4,2.0,.696,0.7,1.5
Tre' Coggins,117,76,26.5,4.2,10.3,.408,2.1,4.5,.468,2.1,5.8,.362,2.2,2.6,.821,0.3,2.5
Ken Coghlan,57,0,4.8,0.6,1.7,.347,,,,,,,0.3,0.4,.792,0.4,0.2
Bill Coglianese,31,,,3.0,6.6,.451,2.0,3.0,.674,7.4,,,,,2.8,8.0,
Darko Cohadarevic,60,33,17.1,2.3,5.1,.442,2.3,4.9,.456,0.0,0.2,.083,1.0,1.3,.731,1.4,2.4
Larry Cohan,11,,,0.5,1.8,.250,0.8,1.2,.692,0.3,,,,,0.9,1.7,
Rich Cohan,17,0,6.0,0.1,0.7,.167,,,,,,,0.2,0.4,.667,1.4,0.0
Gerard Cohane,26,,,3.0,,,2.3,3.8,.622,,,,,,1.4,8.3,
Tim Cohane,33,,,1.5,4.0,.382,0.9,1.4,.689,2.3,,,,,1.2,4.0,
Jadon Cohee,97,55,24.2,2.9,7.3,.391,2.0,4.9,.404,0.9,2.4,.364,2.1,2.6,.790,0.1,1.9
Adam Cohen,38,0,6.3,1.1,3.1,.368,,,,,,,0.8,1.1,.756,1.3,0.8
Alan Cohen,3,,1.3,1.0,1.3,.750,0.7,1.0,.667,0.3,0.3,1.000,0.0,0.0,,,
Aron Cohen,47,6,9.7,0.5,1.8,.271,0.1,0.4,.300,0.4,1.4,.262,0.3,0.5,.696,0.1,0.8
Barry Cohen,71,,,2.1,5.0,.424,1.0,1.4,.722,2.0,,,,,1.8,5.1,
Barry Cohen,53,,,1.6,3.4,.483,2.3,2.9,.803,1.9,3.5,,,,1.4,5.5,
Bill Cohen,92,,,3.3,8.9,.372,2.4,3.9,.619,8.3,,,,,3.2,9.0,
Bob Cohen,23,,,0.8,1.9,.409,0.2,0.3,.571,0.8,,,,,0.5,1.7,
Brad Cohen,14,1,2.9,0.7,1.9,.370,0.4,1.1,.333,0.4,0.9,.417,0.1,0.1,1.000,0.1,0.1
Bryan Cohen,130,126,29.5,2.8,7.7,.369,1.8,4.6,.386,1.1,3.1,.343,1.7,2.5,.703,0.9,2.9
Curtis Cohen,10,,4.4,0.1,0.5,.200,,,,,,,0.6,1.3,.462,0.5,0.2
Danny Cohen,37,3,6.3,0.5,1.5,.333,0.2,0.6,.304,0.3,0.8,.355,0.3,0.3,.909,0.3,0.6
Daryl Cohen,55,30,24.3,3.9,10.1,.388,1.1,2.5,.453,2.8,7.6,.366,1.1,1.7,.667,0.5,1.8
Dave Cohen,3,0,1.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.0
David Cohen,22,1,9.4,0.7,1.6,.429,0.3,0.9,.368,0.4,0.7,.500,0.2,0.3,.833,0.2,0.3
Eliezer Cohen,58,50,16.3,1.9,3.8,.495,1.9,3.8,.502,0.0,0.1,.000,1.0,1.6,.632,,
Fred Cohen,31,,,3.1,7.2,.433,1.9,2.9,.659,9.9,,,,,,8.2,
Gerld Cohen,19,,,0.8,3.9,.203,0.4,0.7,.571,2.0,,,,,2.5,2.0,
Hal Cohen,108,,,2.1,4.5,.470,1.4,1.8,.741,1.2,2.3,,,,1.5,5.6,
Herb Cohen,46,,,2.7,2.7,1.000,2.0,1.2,1.614,,,,,,,7.3,
Isaac Cohen,109,79,23.8,1.5,2.5,.576,1.4,2.3,.597,0.1,0.3,.393,0.4,0.9,.433,1.2,3.3
Jake Cohen,131,122,24.1,4.7,9.6,.485,3.7,7.0,.536,0.9,2.7,.351,3.4,4.3,.805,1.8,3.9
Jeff Cohen,103,,,7.0,15.0,.465,5.5,7.6,.721,16.3,,,,,3.7,19.4,
Jerod Cohen,5,0,2.6,0.0,0.6,.000,0.0,0.6,.000,0.0,0.0,,0.2,0.4,.500,,
Jerry Cohen,11,,,0.4,2.2,.167,0.2,0.6,.286,1.0,0.5,,,,1.2,0.9,
Jordan Cohen,121,73,27.9,3.7,7.9,.472,2.6,5.0,.515,1.1,2.9,.398,2.2,2.5,.864,0.7,2.6
Josh Cohen,34,4,16.3,3.0,4.5,.660,3.0,4.5,.664,0.0,0.0,.000,1.8,2.7,.681,2.1,3.0
Julie Cohen,80,,,4.9,11.3,.429,3.3,4.9,.675,4.8,,,,,2.7,13.0,
Ken Cohen,44,,,0.8,2.0,.378,0.5,0.9,.488,1.5,,,,,1.0,2.0,
Larry Cohen,18,,,0.5,1.4,.346,0.4,1.4,.320,0.1,0.1,1.000,0.0,0.2,.000,,
Larry Cohen,41,7,4.0,1.5,3.4,.433,1.0,1.4,.768,1.0,,,,,1.1,4.0,
Lenny Cohen,62,,,4.4,12.3,.355,4.2,6.7,.620,10.1,,,,,3.5,12.9,
Lon Cohen,67,,,2.8,5.7,.488,1.3,2.1,.625,7.0,1.2,,,2.7,3.2,6.9,
Marcus Cohen,52,24,17.8,2.8,7.1,.401,2.7,6.5,.410,0.2,0.6,.300,1.6,2.1,.766,,
Marcus Cohen,63,18,17.5,1.8,4.0,.451,1.8,3.9,.463,0.0,0.1,.111,0.7,1.7,.427,0.2,1.3
Mike Cohen,2,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Nir Cohen,52,15,20.9,3.1,6.0,.519,2.5,4.7,.541,0.6,1.3,.443,2.3,3.4,.670,1.8,2.6
Paul Cohen,71,,28.1,4.9,11.4,.430,0.9,1.4,.667,10.8,,,,,2.7,10.7,
Sandy Cohen,126,79,25.8,3.5,7.6,.456,2.4,4.4,.538,1.1,3.2,.343,2.5,3.4,.739,0.4,3.8
Shey Cohen,77,66,10.4,1.1,2.5,.461,1.1,2.4,.481,0.0,0.1,.100,0.8,1.3,.649,1.4,1.4
Sid Cohen,50,,,3.2,8.8,.364,3.0,4.2,.713,3.4,,,,,2.3,9.4,
Tal Cohen,46,5,7.2,0.4,1.3,.317,0.4,1.2,.340,0.0,0.2,.143,0.1,0.2,.545,0.4,0.6
Tyrone Cohen,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,,0.0,1.0
Vin Cohen,68,,,6.9,6.8,1.017,5.8,8.9,.656,7.0,,,,,3.0,19.7,
Vinnie Cohen,10,0,2.0,0.2,1.0,.200,0.1,0.6,.167,0.1,0.4,.250,0.1,0.2,.500,,
_ Cohen,9,0,5.4,0.2,1.0,.222,0.2,0.8,.286,0.0,0.2,.000,0.4,0.8,.571,,
Uri Cohen-Mintz,19,1,4.1,0.4,1.3,.333,0.3,0.8,.400,0.1,0.5,.222,0.1,0.1,.500,,
Dwayne Cohill,77,15,16.2,1.6,3.6,.445,1.3,2.6,.500,0.3,0.9,.286,0.8,1.0,.759,0.3,1.4
Cameron Cohn,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Charles Cohn,7,,,0.3,0.3,1.000,0.3,0.3,1.000,0.4,,,,,0.1,0.9,
David Cohn,124,96,27.4,2.7,5.8,.459,1.7,3.4,.508,0.9,2.4,.389,2.2,2.6,.838,0.3,2.2
Sam Cohn,17,,,0.4,1.4,.261,0.3,0.6,.500,0.8,,,,,0.9,1.0,
Travis Cohn,127,77,18.0,2.7,5.8,.459,1.9,3.8,.508,0.7,2.0,.367,1.1,1.3,.793,0.9,1.6
A. Cohodes,11,,,0.2,0.1,2.000,0.1,0.1,1.000,,,,,,0.5,0.5,
Alvin Cohorn,16,,,0.4,0.8,.462,0.6,0.9,.643,0.8,,,,,0.7,1.3,
Bill Cohrs,43,0,,0.3,0.7,.393,0.3,0.6,.560,0.8,,,,,0.8,0.8,
Jeff Coil,40,,6.5,0.9,1.5,.567,,,.567,,,,0.3,0.5,.524,,
Andre Coimbra,63,37,23.7,2.5,5.4,.463,2.1,4.3,.500,0.4,1.2,.329,1.1,1.8,.602,1.9,3.1
Herbie Coin,39,,,1.2,3.0,.388,1.1,1.6,.689,2.5,,,,,1.6,3.4,
Mike Coin,17,,,0.7,2.2,.316,,,,,,,0.4,0.6,.636,0.8,0.4
David Coisson,7,0,1.4,0.0,0.3,.000,0.0,0.1,.000,0.0,0.1,.000,0.0,0.0,,0.6,0.1
Theron Cojoe,71,6,7.7,0.6,1.5,.421,,,.292,,,,0.6,1.0,.563,,
Cedric Cokely,104,41,20.7,3.2,6.3,.512,,,,,,,2.0,2.7,.755,3.1,1.5
Dele Coker,109,22,8.9,0.7,1.7,.429,0.7,1.7,.429,0.0,0.0,,0.3,0.6,.455,0.7,1.2
Fred Coker,13,0,,0.5,1.7,.318,0.2,0.4,.600,1.3,0.5,,,,0.5,1.3,
John Coker,84,39,21.8,5.2,9.5,.551,5.2,9.5,.551,0.0,0.0,,1.8,3.1,.592,,
Kanler Coker,34,1,1.3,0.1,0.2,.375,0.1,0.2,.500,0.0,0.1,.000,0.1,0.1,1.000,0.1,0.2
Kevin Coker,19,0,1.0,0.1,0.1,.500,0.1,0.1,.500,0.0,0.0,,0.0,0.0,,0.0,0.0
Pete Coker,52,,,5.8,10.9,.529,2.6,3.4,.760,10.0,,,,,2.7,14.1,
Peter Coker,7,,,5.1,12.1,.424,2.3,3.0,.762,16.0,,,,,3.4,12.6,
Chris Cokinos,38,,,0.4,1.3,.327,0.2,0.5,.333,0.3,0.8,.333,0.6,0.8,.724,,
Chris Cokley,134,68,21.9,5.1,8.8,.572,5.1,8.8,.574,0.0,0.0,.000,2.3,3.0,.758,2.4,4.0
Jerel Cokley,6,0,1.7,0.2,0.2,1.000,0.2,0.2,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0
Mike Cokley,60,14,8.9,0.4,1.1,.394,0.1,0.2,.667,0.3,0.9,.333,0.2,0.3,.625,,
Joe Coladarci,20,,,0.6,1.3,.480,0.5,0.7,.769,1.0,0.1,,,,0.8,1.5,
JIm Colagreco,1,,,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,,,,0.0,2.0,
Tony Colagreco,21,,,1.4,3.0,.453,0.5,0.8,.647,1.1,,,,,2.4,3.3,
Bryan Colangelo,42,,2.9,0.2,0.8,.242,,,.462,,,.000,0.5,0.8,.636,,
Jerry Colangelo,66,,,4.0,9.9,.402,2.3,2.9,.802,3.1,,,,,2.6,10.3,
Joe Colao,7,,,0.0,0.1,.000,0.1,0.1,1.000,0.1,0.1,,,,0.4,0.1,
Joe Colar,68,,,1.6,3.5,.451,,,,,,,0.4,0.7,.625,2.0,
Bonell Colas,110,16,12.3,1.6,3.0,.518,1.6,3.0,.518,0.0,0.0,,1.0,1.4,.720,1.1,1.5
Steve Colberg,4,0,1.5,0.0,0.5,.000,,,,,,,0.8,1.0,.750,0.5,0.0
Matt Colbern,9,0,1.9,0.3,1.0,.333,,,,,,,0.0,0.2,.000,0.3,0.1
Alonzo Colbert,22,,10.5,1.2,2.6,.474,0.7,1.2,.556,1.0,1.4,0.4,0.1,1.0,0.4,3.1,
Austin Colbert,83,2,9.3,0.8,2.0,.411,0.7,1.4,.483,0.1,0.5,.222,0.4,0.6,.673,0.7,1.3
Brad Colbert,4,0,1.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Brian Colbert,53,13,1.0,2.7,6.5,.414,1.2,1.6,.747,1.7,2.3,,0.0,0.0,1.5,6.6,
Clif Colbert,96,11,13.6,1.5,3.2,.465,1.4,2.6,.540,0.1,0.6,.161,1.3,1.7,.758,1.2,1.8
Darrell Colbert,27,21,25.6,5.0,8.6,.580,5.0,8.6,.580,0.0,0.0,,2.7,5.1,.536,,
Dave Colbert,114,42,37.7,6.1,11.9,.511,,,,,,,3.3,4.7,.710,7.1,1.6
Dave Colbert,38,,,2.8,5.3,.530,1.6,1.0,1.538,4.9,,,,,1.3,7.2,
Ed Colbert,106,92,,2.4,4.5,.520,2.4,4.5,.521,0.0,0.0,.000,0.8,1.6,.530,,
Edward Colbert,5,,,0.6,3.0,.200,0.8,1.6,.500,,,,,,1.4,2.0,
Edwin Colbert,4,,,2.3,5.0,.450,1.3,2.3,.556,1.0,2.8,.364,1.8,2.0,.875,,
Gary Colbert,58,18,16.3,1.2,3.1,.399,1.0,2.4,.423,0.2,0.6,.306,1.1,1.5,.716,,
Ivan Colbert,49,1,10.7,0.3,1.3,.266,0.0,0.2,.167,0.3,1.1,.288,0.3,0.4,.773,,
Jerrell Colbert,4,0,6.8,0.3,1.0,.250,0.3,0.8,.333,0.0,0.3,.000,0.0,0.0,,0.5,0.8
Keith Colbert,122,33,29.2,4.4,9.0,.490,,,,,,,1.8,2.6,.692,5.3,1.6
Lehmon Colbert,120,117,28.7,4.4,9.5,.467,3.6,6.9,.518,0.8,2.6,.330,2.5,3.7,.658,,
Marcus Colbert,122,104,27.9,3.8,9.1,.422,2.4,5.3,.451,1.4,3.8,.383,2.1,2.8,.758,0.6,2.0
Ronald Colbert,14,0,1.2,0.1,0.4,.167,0.1,0.2,.333,0.0,0.2,.000,0.1,0.1,1.000,0.1,0.3
Ronnie Colbert,4,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.5
Sinclair Colbert,75,,,3.1,7.2,.429,2.5,3.6,.684,10.0,,,,,1.0,8.7,
Terrance Colbert,54,12,19.8,2.0,4.2,.467,1.6,3.2,.506,0.4,1.1,.351,1.4,1.9,.730,,
Thomas Colbert,18,0,7.1,0.6,1.2,.455,0.6,1.2,.455,0.0,0.0,,0.8,1.1,.737,,
Tom Colbert,51,,16.8,1.1,3.1,.365,1.4,2.2,.643,3.4,1.0,0.6,0.0,1.4,0.8,3.7,
Vaughn Colbert,13,,,0.8,2.6,.324,0.5,0.8,.545,1.2,,,,,0.8,2.2,
Vince Colbert,49,,,5.3,11.2,.469,3.7,4.9,.756,7.3,,,,,3.7,14.3,
John Colborne,110,7,16.4,3.5,6.5,.536,,,.547,,,.316,2.5,3.2,.758,,
Wayne Colborne,5,,,0.2,0.6,.333,0.2,0.4,.500,0.8,,,,,0.6,0.6,
Maurice Colburn,49,,16.6,2.3,4.6,.507,2.3,4.6,.509,0.0,0.0,.000,0.5,1.2,.383,,
Tom Colburt,16,,,0.6,1.9,.290,0.6,0.8,.692,1.3,0.1,0.2,0.0,,,1.7,
Mike Colby,18,,,0.9,2.7,.333,1.1,1.9,.571,3.0,,,,,2.0,2.9,
Seth Colclasure,108,37,19.9,2.0,4.4,.450,0.6,1.1,.521,1.4,3.3,.426,0.8,0.9,.794,0.3,1.2
Mike Colclough,75,6,7.3,0.6,1.2,.489,,,.436,,,,0.2,0.5,.429,,
Greg Coldiron,99,,24.7,3.5,7.3,.475,,,,,,,1.3,1.6,.785,3.7,2.3
Bruce Coldren,93,,10.4,2.3,5.6,.417,0.5,1.1,.510,3.1,0.6,,,0.5,2.7,5.2,
Gerald Colds,122,95,27.6,2.9,8.9,.326,1.9,5.2,.358,1.0,3.6,.279,1.8,3.2,.563,0.5,1.7
Al Cole,51,24,,3.3,7.6,.430,,,,,,,2.3,3.6,.624,4.1,2.9
Alan Cole,94,27,19.4,2.6,7.1,.365,1.7,4.7,.368,0.9,2.4,.360,2.3,2.9,.778,,
Alan Cole,61,,,3.1,9.0,.348,1.8,2.6,.686,3.7,,,,,2.1,8.0,
Anthony Cole,13,0,1.5,0.1,0.4,.200,0.1,0.3,.250,0.0,0.1,.000,0.3,0.3,1.000,0.1,0.5
Arte Cole,66,10,10.3,1.1,2.0,.556,1.1,2.0,.560,0.0,0.0,.000,0.4,1.1,.408,,
Arthur Cole,57,,,1.8,4.8,.371,1.2,2.0,.583,4.7,,,,,2.3,4.8,
Bill Cole,99,46,16.4,1.4,3.0,.456,0.7,1.1,.613,0.7,1.9,.368,0.4,0.6,.613,0.8,1.5
Bill Cole,52,,,2.0,4.4,.443,1.3,1.9,.693,2.8,,,,,3.5,5.2,
Bill Cole,26,,,2.5,6.1,.415,2.2,3.7,.577,6.0,,,,,3.2,7.2,
Bob Cole,70,,,2.6,6.1,.431,2.1,2.8,.753,5.0,,,,,2.6,7.4,
Bob Cole,75,,34.2,5.2,12.3,.420,3.0,4.9,.615,7.8,,,,,2.5,13.4,
Bob Cole,29,,,2.3,6.1,.375,0.9,1.0,.833,1.2,,,,,0.9,5.4,
Bobby Cole,53,18,16.3,1.1,2.1,.518,0.9,1.6,.576,0.2,0.5,.333,0.5,0.7,.615,0.9,1.7
Brandon Cole,122,92,30.5,3.7,9.4,.396,1.8,3.9,.455,2.0,5.5,.354,1.4,1.8,.774,1.8,4.0
Brandon Cole,93,14,11.9,1.4,2.6,.516,1.4,2.6,.516,0.0,0.0,,1.2,1.9,.626,1.2,2.3
Brandon Cole,107,58,27.6,4.0,9.3,.435,2.6,4.9,.532,1.4,4.4,.329,2.3,2.9,.797,,
Brian Cole,78,7,12.4,1.9,4.3,.449,1.6,3.2,.484,0.4,1.1,.349,0.4,0.7,.630,0.6,0.9
C.J. Cole,51,0,2.6,0.2,0.5,.435,0.2,0.4,.500,0.0,0.1,.000,0.1,0.3,.286,0.2,0.5
Carl Cole,68,,,6.4,15.3,.416,3.9,5.0,.788,4.7,,,,,1.0,16.7,
Cato Cole,5,0,1.4,0.2,0.4,.500,0.2,0.4,.500,0.0,0.0,,0.0,0.0,,,
Cedric Cole,34,1,4.7,0.1,0.4,.250,0.1,0.4,.250,0.0,0.0,,0.1,0.2,.429,,
Chris Cole,53,28,20.0,1.1,2.6,.403,0.8,1.8,.459,0.2,0.8,.268,0.5,0.7,.750,0.4,1.4
Corey Cole,56,26,28.2,2.4,5.3,.453,1.8,3.7,.488,0.6,1.6,.371,1.0,1.4,.716,,
Dave Cole,41,0,6.3,0.8,1.5,.492,,,,,,,0.7,1.1,.600,1.5,0.1
David Cole,46,1,11.3,1.5,3.2,.456,0.7,1.3,.557,0.7,1.9,.386,0.3,0.4,.750,,
David Cole,33,11,10.5,0.8,1.8,.424,0.8,1.8,.424,0.0,0.0,,0.8,1.2,.634,0.8,0.8
David Cole,70,,,1.2,3.5,.357,1.9,2.5,.757,1.6,,,,,2.0,4.4,
Deitrich Cole,21,1,9.3,0.5,1.4,.379,0.5,1.3,.393,0.0,0.0,.000,0.2,0.5,.455,0.5,0.8
Dennis Cole,31,,,0.5,1.1,.412,0.2,0.5,.294,0.6,0.7,,,,0.5,1.1,
Deontae Cole,78,23,13.2,1.1,3.2,.350,0.2,0.4,.438,0.9,2.7,.336,0.1,0.2,.769,0.3,0.8
Devin Cole,3,0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Devin Cole,21,2,5.4,0.4,1.6,.242,0.2,0.8,.235,0.2,0.8,.250,0.0,0.1,.000,0.0,0.4
DJ Cole,121,79,25.4,2.1,5.1,.420,1.5,3.4,.458,0.6,1.7,.346,1.7,2.5,.702,0.3,2.0
Donald Cole,58,47,29.1,5.9,11.7,.510,4.9,8.8,.556,1.1,2.9,.369,4.0,5.4,.734,2.2,6.9
Doyle Cole,26,15,25.7,3.3,8.7,.382,1.7,4.6,.367,1.6,4.0,.400,1.2,1.7,.721,0.1,2.1
Duan Cole,124,78,30.4,3.8,8.0,.467,2.3,4.7,.493,1.4,3.3,.430,2.0,2.7,.766,,
Ed Cole,98,,,5.8,1.8,3.205,2.9,3.0,.986,1.3,1.1,,,,1.9,14.4,
Elliott Cole,28,13,18.8,3.1,8.3,.373,1.2,2.7,.447,1.9,5.6,.338,0.9,1.0,.889,0.4,1.3
Elliott Cole,15,0,1.4,0.1,0.4,.167,0.1,0.2,.333,0.0,0.2,.000,0.1,0.1,.500,0.1,0.2
Ethan Cole,78,2,8.7,1.8,4.5,.403,1.8,4.4,.408,0.0,0.1,.167,1.8,2.4,.750,,
Evan Cole,88,30,16.3,2.1,4.5,.474,1.8,3.4,.538,0.3,1.1,.269,1.0,1.8,.556,1.1,2.5
Fred Cole,69,14,10.0,0.9,2.8,.301,0.6,1.8,.355,0.2,1.0,.208,0.9,1.6,.540,0.6,0.7
Freddie Cole,107,29,,4.1,9.8,.416,2.1,4.3,.481,2.0,5.5,.365,2.1,2.6,.783,,
Gary Cole,8,0,1.8,0.4,0.5,.750,,,.750,,,,0.1,0.4,.333,,
Ivan Cole,3,,,0.3,0.3,1.000,0.7,1.3,.500,,,,,,1.7,1.3,
Jack Cole,2,,5.5,0.5,1.0,.500,0.0,0.5,.000,0.0,0.5,0.0,0.0,0.0,1.0,1.0,
James Cole,1,,,0.0,2.0,.000,0.0,0.0,,,,,,,1.0,0.0,
Janon Cole,61,22,21.8,2.1,4.5,.463,2.1,4.4,.468,0.0,0.0,.000,1.7,2.4,.709,1.7,3.5
Jarryd Cole,108,78,22.6,2.6,4.3,.594,2.5,4.2,.600,0.0,0.1,.250,1.4,2.3,.626,1.8,3.0
Jay Cole,49,,,5.9,14.7,.402,3.3,4.4,.762,6.0,,,,,2.4,15.2,
Jerry Cole,73,,,5.2,13.4,.393,3.3,4.9,.682,2.2,,,,,3.0,13.8,
Jervis Cole,115,56,32.6,5.1,10.9,.466,5.4,11.1,.491,0.7,2.1,.345,2.1,3.1,.691,,
Johnny Cole,54,,,0.7,1.9,.360,,,,,,,0.2,0.8,.244,1.3,3.1
Justin Cole,22,0,2.5,0.1,0.5,.273,0.1,0.5,.273,0.0,0.0,,0.0,0.2,.250,0.0,0.3
Keaton Cole,131,44,18.6,2.0,5.1,.387,0.4,1.1,.385,1.6,4.0,.388,0.8,1.1,.741,0.4,0.8
Keenon Cole,19,0,7.1,0.5,2.2,.244,0.5,1.6,.323,0.0,0.5,.000,0.4,0.8,.533,0.4,0.9
Kenneth Cole,20,,,0.5,1.6,.313,0.7,1.1,.667,0.5,,,,,0.5,1.7,
Kirk Cole,2,0,4.5,0.5,1.5,.333,0.5,1.5,.333,0.0,0.0,,0.5,1.0,.500,0.0,0.5
Lamont Cole,6,0,5.0,1.0,2.0,.500,0.7,1.0,.667,0.3,1.0,.333,0.0,0.0,,,
Larry Cole,96,,,6.1,12.4,.490,1.9,2.4,.813,2.3,2.2,,,,2.1,14.1,
Llewellyn Cole,109,15,12.1,1.3,2.5,.500,1.2,2.3,.514,0.1,0.2,.333,0.8,1.5,.528,,
Lynn Cole,113,,,2.9,7.1,.410,2.3,3.4,.681,4.1,0.5,,,,2.3,8.2,
Marco Cole,74,60,26.2,3.6,8.7,.416,2.4,4.9,.486,1.2,3.8,.325,1.7,2.2,.769,1.6,3.5
Mervin Cole,,,,,,,,,.500,,,,,,,,
Michael Cole,53,14,15.3,0.8,1.8,.427,0.5,1.2,.444,0.2,0.6,.394,1.2,1.8,.688,,
Nate Cole,110,5,18.2,2.1,4.8,.434,,,,,,,1.1,1.8,.591,3.4,0.5
Norris Cole,140,106,29.4,4.8,11.1,.435,3.8,8.0,.480,1.0,3.1,.321,3.5,4.2,.826,0.6,2.5
Otis Cole,84,,29.8,4.3,9.5,.456,1.2,1.6,.724,2.5,2.5,,,,2.0,9.8,
