name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Troy Bond,34,8,12.4,1.3,3.1,.411,0.9,2.4,.388,0.4,0.8,.481,0.4,0.7,.542,,
Walter Bond,103,36,20.9,3.0,6.2,.480,2.8,5.4,.516,0.2,0.9,.256,1.1,1.7,.635,,
Will Bond,84,3,14.2,1.4,3.7,.387,0.3,0.9,.397,1.1,2.8,.384,0.5,0.7,.768,0.3,1.3
William Bond,20,1,6.2,0.4,1.9,.184,,,,,,,0.5,0.8,.625,0.8,1.0
Bob Bondanza,52,,,2.1,6.6,.312,2.4,3.7,.637,2.3,,,,,2.6,6.5,
Mark Bondeson,3,0,,0.3,0.7,.500,0.0,0.0,,0.0,0.0,,,,0.7,0.7,
Aaris-Monte Bonds,6,5,21.5,1.2,3.7,.318,1.0,2.3,.429,0.2,1.3,.125,0.8,1.3,.625,0.8,3.3
Braxton Bonds,92,83,31.3,3.7,8.6,.430,3.5,7.6,.462,0.2,1.0,.178,1.9,3.1,.612,1.6,3.4
John Bonds,4,0,,0.3,0.5,.500,0.3,0.5,.500,0.0,0.0,,0.5,1.0,.500,,
Keith Bonds,118,74,25.0,3.0,7.0,.429,1.7,3.7,.449,1.3,3.3,.407,1.6,2.0,.788,,
Luther Bonds,54,47,21.7,4.1,8.6,.480,3.7,7.2,.519,0.4,1.4,.282,2.4,3.6,.650,,
Melvin Bonds,13,,2.5,0.2,0.7,.333,,,,,,,0.5,0.9,.583,0.7,0.1
Norman Bonds,37,,,2.1,5.5,.371,0.9,1.6,.567,3.7,,,,,1.7,5.0,
Ricky Bonds,42,26,31.2,5.0,10.2,.487,,,,,,,2.7,4.3,.635,6.4,1.6
Rodney Bonds,20,0,11.0,0.4,1.2,.292,0.3,0.9,.278,0.1,0.3,.333,0.5,0.7,.643,,
Tommy Bonds,31,,6.0,1.1,2.3,.465,0.2,0.6,.368,1.4,0.4,,,0.8,1.1,2.4,
Clark Bone,114,90,23.8,2.7,4.8,.554,2.7,4.8,.555,0.0,0.0,.000,1.5,2.9,.511,2.4,3.1
Dave Bone,43,,,1.6,4.1,.383,0.9,1.6,.571,4.2,,,,,2.5,4.0,
Elhanan Bone,57,13,9.6,0.8,2.1,.361,0.8,2.0,.371,0.0,0.1,.167,0.5,0.9,.500,0.8,1.1
Jordan Bone,95,87,26.1,3.6,8.4,.424,2.6,5.7,.458,1.0,2.7,.353,1.6,2.0,.817,0.3,2.1
Josh Bone,91,22,18.1,1.6,4.5,.348,0.7,1.8,.394,0.9,2.8,.319,0.4,0.6,.722,0.4,1.1
Bill Boner,19,,,1.1,2.8,.370,1.4,2.5,.563,1.2,,,,,2.4,3.5,
John Bonesteel,17,0,2.5,0.2,0.6,.400,0.3,0.6,.500,0.0,0.0,,0.0,0.2,.000,,
Stan Bonewitz,110,80,29.2,3.2,7.4,.431,1.0,2.3,.435,2.2,5.1,.430,1.4,1.7,.819,,
D.J. Boney,122,60,20.2,1.3,3.8,.336,0.5,1.3,.394,0.8,2.5,.306,1.0,1.4,.760,0.8,1.0
Dexter Boney,56,51,29.7,5.6,11.2,.504,4.4,7.9,.559,1.2,3.3,.373,2.6,4.2,.619,,
Donnell Boney,111,,,5.9,13.9,.425,,,,,,,2.9,4.2,.685,4.0,4.2
John Boney,5,0,17.4,3.2,6.8,.471,3.2,6.6,.485,0.0,0.2,.000,1.4,2.4,.583,1.8,2.2
John Boney,111,31,20.2,2.5,5.6,.446,2.5,5.5,.447,0.0,0.1,.375,1.2,1.9,.627,,
Robert Boney,82,,,3.5,6.9,.500,,,,,,,1.3,1.6,.780,3.7,
Tom Boney,107,40,15.0,0.8,1.7,.475,,,.333,,,,0.6,1.1,.566,,
Henry Bonfig,9,,,0.2,,,0.3,,,,,,,,,0.8,
Fernando Bonfim,27,5,11.1,2.0,3.7,.540,2.0,3.7,.540,0.0,0.0,,1.0,1.6,.591,1.0,1.3
Paul Bongiovanni,45,,,0.4,1.7,.213,0.6,1.4,.391,2.5,,,,,1.0,1.3,
Paul Bonhaar,25,,,1.4,3.8,.375,1.8,3.6,.494,4.3,,,,,2.4,4.6,
Jack Bonham,44,,,0.6,1.9,.317,1.0,1.8,.550,0.8,,,,,1.1,2.2,
Jerrald Bonham,120,119,20.3,1.6,3.3,.482,1.5,3.1,.492,0.0,0.2,.278,1.1,1.6,.658,,
Ron Bonham,85,,,7.1,14.8,.479,5.4,6.5,.831,5.8,,,,,2.3,19.6,
Trey Bonham,36,19,22.0,3.0,6.3,.480,2.1,4.0,.528,0.9,2.3,.398,1.8,2.5,.711,0.8,2.3
Bob Bonhomme,53,,,1.3,3.8,.333,0.9,1.7,.538,2.5,,,,,2.2,3.5,
Adam Bonifer,23,0,5.6,0.2,0.9,.200,0.1,0.7,.200,0.0,0.2,.200,0.1,0.3,.375,0.3,0.3
Ryan Bonifield,4,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3,0.5,.500,0.3,0.3
Jose Bonilla,15,,,0.7,1.3,.579,0.7,1.3,.579,0.0,0.0,,0.1,0.3,.400,,
Larry Bonine,8,,,0.3,0.4,.667,0.0,0.1,.000,0.1,,,,,0.4,0.5,
Andy Boninti,71,,17.6,1.9,4.7,.417,1.6,2.4,.676,1.9,1.9,,,2.0,2.4,5.5,
Mike Bonk,2,,,0.0,0.0,,1.0,1.5,.667,0.0,,,,,0.0,1.0,
Tony Bonk,23,,,3.0,7.7,.386,0.5,1.0,.478,2.7,,,,,2.4,6.4,
Bill Bonkoski,41,,,2.1,5.1,.418,0.6,0.9,.722,3.2,,,,,1.7,4.9,
Doug Bonnell,12,0,7.3,0.9,2.5,.367,,,,,,,0.5,0.7,.750,0.6,0.3
Henry Bonnemann,60,,,0.4,1.1,.338,0.3,0.4,.625,2.2,0.1,,,,0.6,1.0,
Al Bonner,105,,29.1,4.5,8.7,.520,1.9,2.4,.799,5.2,1.7,,,,2.6,11.0,
Anthony Bonner,133,98,32.8,5.8,10.8,.539,5.8,10.7,.541,0.0,0.1,.333,3.2,5.0,.634,,
Bruce Bonner,9,,,0.4,2.3,.190,0.6,0.8,.714,0.7,0.6,,,,1.4,1.4,
Clarence Bonner,53,,17.2,2.0,4.1,.486,,,,,,,1.1,1.7,.670,2.4,1.7
Dale Bonner,11,0,11.9,0.7,2.6,.276,0.5,1.2,.385,0.3,1.5,.188,0.4,0.5,.667,0.4,0.3
Dan Bonner,68,,16.2,1.6,3.3,.482,1.0,1.4,.722,3.0,1.5,,,1.2,1.9,4.2,
David Bonner,40,,,1.4,3.2,.422,,,,,,,0.5,0.9,.541,1.6,
Dewayne Bonner,106,30,13.2,1.3,3.0,.421,1.1,2.5,.458,0.1,0.5,.231,1.0,1.4,.675,,
Duane Bonner,21,,,3.3,8.0,.411,2.4,3.4,.694,3.0,3.3,,,,1.8,9.0,
Eric Bonner,136,,,2.7,6.7,.404,,,,,,,1.2,1.9,.617,5.5,0.7
Guy Bonner,21,0,9.3,1.0,2.7,.357,0.9,1.9,.462,0.1,0.8,.118,0.4,0.7,.571,,
Jim Bonner,42,,,1.3,4.3,.298,0.7,1.5,.492,3.8,0.5,,,,1.3,3.3,
Joe Bonner,43,,,2.3,6.2,.370,1.2,2.0,.607,5.1,,,,,1.2,5.6,
John Bonner,44,,,2.9,5.9,.486,0.8,1.5,.500,4.6,0.6,,,1.9,1.4,6.5,
Julian Bonner,111,66,26.1,2.0,5.5,.370,1.1,2.7,.409,0.9,2.8,.332,0.8,1.4,.579,,
Lamont Bonner,45,,,1.9,3.1,.612,1.9,3.1,.616,0.0,0.0,.000,0.9,1.4,.609,,
Larry Bonner,13,,,1.0,2.0,.500,0.6,1.1,.571,0.9,,,,,,2.6,
Linwood Bonner,54,0,16.6,2.4,5.8,.421,2.1,4.9,.441,0.3,0.9,.313,2.3,3.3,.708,,
Luke Bonner,111,35,10.9,1.1,2.8,.389,0.5,1.2,.448,0.5,1.5,.343,0.5,0.8,.606,0.9,1.5
Marc Bonner,7,,5.6,0.4,2.0,.214,0.7,0.9,.833,1.0,0.4,,,,0.7,1.6,
Marcellus Bonner,11,,2.2,0.7,1.2,.615,0.3,0.7,.375,0.6,0.3,,,,0.2,1.7,
Mason Bonner,65,,,2.0,5.3,.380,0.8,2.2,.387,3.5,3.1,,,3.3,2.2,4.9,
Matt Bonner,131,81,25.0,4.4,8.8,.503,3.2,5.6,.564,1.3,3.2,.395,1.9,2.5,.740,,
Michael Bonner,21,20,2.0,0.4,1.1,.333,0.4,1.0,.364,0.0,0.1,.000,0.0,0.5,.100,0.0,0.0
O.J. Bonner,21,,,1.6,4.1,.384,1.6,4.0,.398,0.0,0.1,.000,1.0,2.0,.512,,
Rasheed Bonner,2,0,,1.0,2.5,.400,1.0,2.5,.400,0.0,0.0,,1.0,2.0,.500,0.0,2.5
Rhett Bonner,4,0,9.0,0.5,1.5,.333,0.3,1.0,.250,0.3,0.5,.500,0.0,0.0,,0.0,0.3
Trenton Bonner,43,,,1.1,2.7,.402,0.9,1.3,.661,1.9,,,,,0.9,3.0,
Walter Bonner,48,21,14.8,1.3,3.3,.403,1.2,3.0,.413,0.1,0.3,.313,0.9,1.4,.647,,
Yahosh Bonner,65,41,22.9,1.1,3.1,.345,0.4,1.1,.371,0.7,2.0,.331,1.6,2.3,.718,0.2,1.6
David Bonney,16,0,3.7,0.7,0.9,.786,0.5,0.6,.800,0.2,0.3,.750,0.3,0.3,1.000,,
David Bonney,17,0,3.4,0.1,0.4,.143,0.1,0.4,.167,0.0,0.1,.000,0.4,0.5,.667,0.1,0.3
Jerry Bonney,75,,26.3,3.9,7.4,.525,1.3,1.9,.664,3.1,2.9,,,,1.6,9.1,
Josh Bonney,118,27,14.5,1.5,4.5,.338,1.3,3.4,.389,0.2,1.1,.182,0.9,1.3,.671,0.2,1.0
Josh Bonney,59,41,19.9,1.9,3.4,.564,1.9,3.4,.564,0.0,0.0,,1.0,1.6,.641,1.8,2.0
Jacob Bonnington,7,1,3.4,0.6,2.0,.286,0.6,1.4,.400,0.0,0.6,.000,0.0,0.0,,0.4,0.7
JC Bonny,27,3,11.2,0.9,2.2,.383,0.6,1.1,.500,0.3,1.1,.267,1.0,1.4,.718,0.3,0.7
Bob Bonow,68,,,1.8,4.6,.381,1.1,1.5,.731,2.9,,,,,1.9,4.6,
George BonSalle,56,,,6.4,15.6,.411,4.5,6.5,.694,,,,,,3.3,17.3,
Jeremiah Bonsu,2,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Butch Bontempo,88,,,1.6,4.0,.407,0.6,0.9,.724,1.7,1.6,,,,1.5,3.9,
Kevin Bontemps,97,10,6.8,0.5,0.9,.478,,,.533,,,,0.6,1.0,.571,0.6,1.3
Isaac Bonton,60,47,31.1,5.1,13.9,.362,3.4,8.9,.387,1.6,5.1,.319,3.1,4.1,.744,0.5,3.1
Steve Bontrager,55,,,4.7,9.7,.481,,,,,,,1.9,2.1,.880,2.0,3.0
Esteban Bonzano,44,3,14.1,1.0,1.8,.532,0.2,0.3,.667,0.8,1.5,.507,0.1,0.2,.667,0.3,1.5
Richard Bonzer,11,,,0.6,1.6,.389,0.5,0.9,.500,1.2,,,,,1.4,1.7,
Larry Bonzoumet,21,,,1.6,3.7,.423,1.2,1.6,.788,2.6,,,,,1.5,4.4,
Bill Bonzulak,11,,,0.8,1.9,.429,0.0,0.0,,0.6,,,,,0.7,1.6,
Ed Bood,21,,,0.3,0.8,.353,0.0,0.1,.500,1.7,,,,,0.9,0.6,
Elliott Booe,53,2,7.0,0.3,1.3,.269,0.1,0.6,.233,0.2,0.7,.297,0.4,0.5,.690,0.2,0.5
Blaine Booher,3,0,2.0,0.3,0.3,1.000,0.3,0.3,1.000,0.0,0.0,,0.0,0.0,,0.3,0.3
Kenny Booher,4,,,0.5,1.0,.500,0.0,0.5,.000,0.3,,,,,1.5,1.0,
Wilburn Booher,30,,,0.5,0.4,1.077,0.5,0.3,2.000,1.0,,,,,0.2,1.5,
Ed Book,100,29,33.6,5.4,10.5,.510,5.3,10.3,.518,0.1,0.3,.185,2.4,3.6,.670,,
Jim Book,21,0,3.6,0.6,1.0,.600,0.5,0.8,.688,0.0,0.2,.250,0.3,0.6,.538,,
Tom Book,,,,,,,,,,,,,,,,,
Anthony Booker,121,15,13.4,1.7,3.8,.442,1.5,3.1,.479,0.2,0.7,.284,0.6,1.1,.547,1.2,2.1
Anthony Booker,15,,,1.3,3.9,.328,0.8,2.2,.364,0.5,1.7,.280,0.9,1.5,.591,,
Archie Booker,53,13,23.1,3.3,6.3,.520,,,,,,,1.5,2.7,.577,5.0,0.3
Askia Booker,134,97,28.4,4.4,11.6,.384,3.2,7.6,.420,1.3,4.0,.316,2.8,3.6,.792,0.5,2.8
Barry Booker,124,,,3.7,8.0,.463,1.8,3.7,.478,2.5,5.5,.460,1.2,1.6,.736,,
Brian Booker,,,,,,,,,,,,,,,,,
Brian Booker,99,,,1.8,3.0,.604,,,,,,,1.2,2.0,.613,1.7,2.1
Britt Booker,35,0,4.8,0.3,0.7,.423,0.3,0.7,.478,0.0,0.1,.000,0.3,0.6,.500,,
Carlos Booker,57,29,,2.4,6.0,.406,2.4,5.9,.402,0.1,0.1,.750,1.0,1.6,.633,,
Chris Booker,40,30,25.9,3.3,7.1,.468,3.3,6.8,.482,0.1,0.3,.167,2.7,3.8,.720,2.3,3.4
Cyrus Booker,48,,,3.2,7.3,.438,1.5,2.4,.632,3.8,1.3,,,,1.5,7.9,
David Booker,108,52,17.3,1.8,4.1,.432,1.5,3.1,.488,0.3,1.0,.259,1.3,2.0,.665,1.2,1.8
Deishuan Booker,65,56,31.1,4.2,9.0,.472,3.2,6.1,.520,1.1,2.9,.369,5.2,5.8,.897,0.5,3.0
Devin Booker,128,94,24.1,3.5,7.0,.496,3.3,6.4,.518,0.2,0.6,.275,1.9,2.9,.658,2.1,3.6
Devin Booker,38,0,21.5,3.6,7.6,.470,2.0,3.8,.527,1.5,3.7,.411,1.4,1.7,.828,0.4,1.6
Donnell Booker,35,5,20.2,3.1,6.4,.476,2.6,4.7,.564,0.4,1.8,.242,1.1,2.6,.407,,
Dwayne Booker,19,0,10.5,1.6,4.0,.408,1.6,4.0,.408,0.0,0.0,,1.4,2.1,.667,,
Eric Booker,97,9,23.3,3.3,7.1,.461,,,,,,,1.6,2.4,.685,3.1,1.7
Frank Booker,127,28,18.1,2.2,5.7,.388,0.7,1.3,.506,1.6,4.4,.354,1.2,1.6,.764,0.5,1.6
Frank Booker,88,42,12.2,2.6,5.9,.432,,,.456,,,.395,1.6,2.1,.766,,
Gary Booker,26,26,,1.7,3.4,.511,1.7,3.3,.523,0.0,0.1,.000,1.1,2.2,.500,,
George Booker,19,,3.2,0.7,1.5,.483,0.3,0.4,.714,0.9,0.1,,,,0.5,1.7,
Hassan Booker,101,,30.7,3.9,7.0,.554,3.8,6.6,.570,0.1,0.4,.250,1.4,2.5,.570,,
James Booker,29,4,11.8,1.1,3.0,.384,,,,,,,0.9,1.8,.529,1.6,0.4
James Booker,3,,5.0,0.7,2.0,.333,0.0,0.7,.000,0.7,0.3,0.0,0.0,0.7,0.3,1.3,
Jamie Booker,21,1,1.3,0.0,0.1,.333,0.0,0.1,.333,0.0,0.0,,0.0,0.0,,0.1,0.1
Jamie Booker,109,51,27.3,2.5,5.9,.419,1.8,3.9,.468,0.7,2.0,.324,2.3,3.4,.685,,
Kenny Booker,22,0,10.7,0.9,2.5,.339,0.8,2.0,.400,0.0,0.5,.091,0.4,0.8,.500,,
Kenny Booker,58,,,1.8,4.0,.443,0.8,1.5,.552,2.1,,,,,1.4,4.3,
Lesley Booker,26,,,1.7,4.5,.388,1.6,4.0,.400,0.1,0.4,.273,1.5,2.4,.603,,
Max Booker,2,0,2.0,0.0,1.5,.000,0.0,1.0,.000,0.0,0.5,.000,0.5,1.0,.500,0.5,0.0
Melvin Booker,125,65,33.0,4.5,9.7,.466,3.1,6.0,.512,1.5,3.7,.392,3.1,3.9,.789,,
Mike Booker,14,,,0.6,2.5,.257,0.2,0.4,.600,0.6,,,,,0.8,1.5,
Nick Booker,85,62,25.1,1.9,4.5,.422,1.7,3.5,.480,0.2,1.0,.227,0.8,1.8,.467,1.3,3.0
Odis Booker,42,,,3.9,8.9,.441,2.2,3.6,.605,13.2,,,,,2.2,10.0,
Omari Booker,56,36,20.6,1.7,3.5,.477,1.5,3.0,.509,0.1,0.5,.269,1.4,2.7,.529,,
Roy Booker,49,36,28.9,5.0,13.4,.376,3.3,7.8,.421,1.8,5.6,.313,4.5,5.6,.803,1.3,2.4
Sean Booker,57,27,25.8,5.5,13.4,.413,3.6,7.0,.524,1.9,6.5,.293,2.3,3.8,.621,1.4,2.4
Steve Booker,4,,,0.5,0.5,1.000,0.5,0.5,1.000,0.0,0.0,,0.0,0.0,,,
Thomas Booker,69,2,10.7,1.4,3.5,.407,1.2,2.7,.448,0.2,0.8,.276,0.8,1.0,.791,0.8,0.9
Tom Booker,64,,,5.6,13.7,.408,2.2,3.0,.718,3.8,1.7,,,2.6,2.3,13.3,
Trevor Booker,134,134,28.4,5.1,9.2,.559,5.0,8.6,.574,0.2,0.5,.324,2.4,3.9,.624,3.0,4.9
Vince Booker,75,49,19.3,1.1,2.7,.408,0.5,1.2,.451,0.6,1.5,.374,0.5,0.8,.702,,
Warren Booker,44,,,0.9,2.0,.455,0.6,0.9,.700,1.5,,,,,1.0,2.5,
Wayne Booker,54,,,5.5,9.7,.568,,,,,,,4.1,6.0,.693,8.2,3.8
Willie Booker,24,,,3.0,7.1,.421,1.4,2.3,.630,5.4,,,,,1.5,7.4,
Devon Bookert,131,68,27.2,2.7,6.5,.419,1.3,3.1,.420,1.4,3.4,.419,1.6,2.1,.793,0.5,2.3
Barry Bookhard,70,1,7.0,1.0,2.5,.390,0.9,2.3,.414,0.2,0.6,.333,0.7,1.2,.570,,
David Bookman,45,16,5.1,0.6,1.4,.415,0.6,1.4,.435,0.0,0.1,.000,0.5,0.8,.611,,
Thomas Bookman,57,7,14.3,1.2,3.9,.308,0.4,1.1,.371,0.8,2.8,.284,0.4,0.6,.611,0.4,1.1
Kevin Bookout,108,107,29.5,4.4,7.7,.574,4.4,7.7,.576,0.0,0.0,.000,1.4,2.5,.584,2.5,3.8
Jeff Booms,39,,,1.2,3.0,.414,0.5,1.0,.553,2.8,,,,,1.6,3.0,
G.W. Boon,126,23,20.2,2.5,6.5,.383,1.2,2.9,.417,1.3,3.6,.355,1.3,1.6,.767,1.0,2.1
Adam Boone,121,83,25.5,2.2,5.8,.381,1.0,2.3,.447,1.2,3.5,.339,1.2,1.6,.750,0.3,2.0
Anthony Boone,94,79,21.2,2.7,5.3,.505,2.7,5.3,.505,0.0,0.0,.500,1.8,3.4,.519,,
Camyn Boone,62,58,24.0,3.9,7.4,.529,3.9,7.4,.529,0.0,0.0,,2.6,3.7,.685,2.0,4.0
David Boone,113,113,34.4,5.6,11.4,.496,,,.522,,,.000,2.7,3.7,.722,,
Derrick Boone,12,0,1.3,0.0,0.4,.000,0.0,0.2,.000,0.0,0.3,.000,0.1,0.2,.500,0.0,0.3
Dexter Boone,61,,,2.0,4.7,.427,0.3,0.9,.404,3.8,,,,,0.5,4.4,
Don Boone,6,,,0.0,0.8,.000,0.2,0.3,.500,0.3,,,,,0.5,0.2,
Donald Boone,63,57,30.4,4.3,10.3,.411,2.9,6.2,.473,1.3,4.2,.319,2.0,2.6,.784,0.9,2.8
Elisha Boone,52,11,12.1,1.4,3.0,.474,1.4,2.8,.490,0.1,0.2,.273,0.4,1.0,.370,1.0,2.0
Eric Boone,37,25,26.0,3.2,8.4,.381,2.1,5.2,.414,1.1,3.3,.331,2.4,3.6,.667,0.8,2.8
Greg Boone,20,,,0.3,1.1,.273,0.3,1.1,.238,0.1,0.1,1.000,0.4,0.5,.700,,
Greg Boone,11,1,11.8,0.8,2.2,.375,0.7,0.8,.889,1.5,0.5,0.2,0.1,,0.6,2.4,
Hezzie Boone,36,,20.7,3.3,8.8,.368,0.8,2.1,.351,2.5,6.7,.373,1.0,1.2,.818,,
J.R. Boone,,,,,,,,,.000,,,,,,,,
James Boone,6,0,7.2,0.3,1.3,.250,0.2,0.5,.333,0.2,0.8,.200,0.3,0.7,.500,0.3,0.5
James Boone,4,0,5.0,0.3,1.3,.200,0.3,0.5,.500,0.0,0.8,.000,0.0,0.0,,,
Jamie Boone,6,,,0.0,0.0,,0.0,0.0,,0.2,0.0,,,,,0.0,
Jaron Boone,127,102,28.6,4.5,10.4,.433,3.1,6.5,.477,1.4,3.9,.361,2.2,3.1,.711,,
Jerry Boone,22,,,2.9,7.4,.387,1.0,1.5,.636,5.5,0.4,,,,3.1,6.7,
Josh Boone,103,100,25.9,3.7,6.4,.578,3.7,6.4,.578,0.0,0.0,,1.9,3.4,.559,3.1,3.8
Kalib Boone,71,32,15.8,2.9,4.7,.604,2.9,4.7,.606,0.0,0.0,.000,1.5,2.3,.681,1.5,2.5
Keylan Boone,65,9,12.6,1.4,3.5,.408,0.8,1.5,.546,0.6,2.0,.305,0.5,0.7,.689,1.2,2.1
Kit Boone,19,,,1.5,2.7,.538,1.2,1.2,.957,1.9,,,,,1.9,3.7,
Lonnie Boone,110,37,27.4,4.5,9.0,.497,,,.491,,,.200,0.8,1.3,.618,3.9,1.3
Michael Boone,34,1,5.5,0.9,1.4,.612,0.9,1.4,.612,0.0,0.0,,0.6,0.8,.704,0.6,0.7
Michael Boone,5,0,2.0,0.2,0.6,.333,0.2,0.6,.333,0.0,0.0,,0.4,0.8,.500,,
Myles Boone,1,,,0.0,1.0,.000,0.0,0.0,,0.0,,,,,1.0,0.0,
Ron Boone,61,,,7.7,17.3,.444,4.7,6.6,.713,5.4,3.8,,,,3.3,20.0,
Roy Boone,65,40,22.9,3.0,7.8,.382,2.1,4.8,.442,0.9,3.1,.290,2.2,3.0,.740,,
Russell Boone,51,,,6.2,13.5,.458,2.7,3.6,.746,8.9,,,,,2.2,15.1,
Tom Boone,5,,,0.0,0.8,.000,0.0,0.0,,0.0,,,,,0.0,0.0,
Jacob Boonyasith,78,36,20.3,2.0,4.9,.406,0.9,1.7,.519,1.1,3.2,.345,0.5,0.7,.655,0.3,1.9
Tom Boose,58,,,4.2,10.0,.422,2.6,3.9,.671,7.2,,,,,3.2,11.1,
Dave Bootcheck,99,,16.9,4.7,9.5,.498,2.0,2.6,.746,6.3,,,,1.5,,11.4,
Ashley Booth,8,0,1.5,0.0,0.5,.000,0.0,0.1,.000,0.0,0.4,.000,0.3,0.3,1.000,,
Bill Booth,33,,,0.3,0.7,.409,0.4,0.6,.571,0.5,,,,,0.2,0.9,
Bill Booth,9,,,0.7,2.7,.250,1.3,1.9,.706,2.2,,,,,0.9,2.7,
Calvin Booth,114,83,29.0,4.4,8.6,.507,4.4,8.6,.512,0.0,0.1,.091,2.5,3.6,.707,,
Chris Booth,29,4,12.2,0.4,1.1,.375,0.4,1.1,.375,0.0,0.0,,0.8,1.0,.733,0.9,1.2
David Booth,124,37,25.3,5.8,12.0,.479,5.2,10.5,.498,0.5,1.5,.346,3.6,4.7,.760,,
Doug Booth,9,,1.8,0.0,0.4,.000,,,,,,,0.1,0.3,.333,0.3,0.0
Eric Booth,14,,,0.9,3.6,.235,0.2,0.4,.500,1.2,,,,,0.6,1.9,
Gene Booth,47,,,2.1,5.5,.386,1.5,3.0,.514,5.3,,,,,3.2,5.8,
Harry Booth,80,,,1.2,3.5,.332,1.1,1.5,.729,1.8,,,,,1.7,3.4,
Jadin Booth,20,0,17.8,1.6,5.3,.295,0.7,2.2,.326,0.9,3.1,.274,1.1,1.5,.759,0.3,1.0
James Booth,63,,,5.0,13.2,.381,1.7,2.4,.732,6.7,,,,,2.0,11.8,
Jeremi Booth,123,50,17.4,2.2,5.5,.395,1.0,2.1,.488,1.1,3.4,.337,0.8,1.1,.705,0.5,1.8
Jim Booth,,,,,,,,,,,,,,,,,
John Booth,6,,,0.8,1.8,.455,,,,,,,0.0,0.2,.000,0.5,
Keith Booth,126,126,30.7,4.7,10.2,.456,4.5,9.4,.478,0.2,0.8,.210,4.6,6.5,.699,,
Kevin Booth,110,75,33.6,5.2,11.4,.456,2.8,6.1,.453,2.4,5.2,.459,3.1,3.9,.791,,
Mike Booth,25,0,1.4,0.1,0.4,.200,0.0,0.2,.000,0.1,0.2,.333,0.1,0.2,.500,0.1,0.2
Phil Booth,148,73,24.6,3.3,7.7,.433,1.8,3.6,.503,1.5,4.1,.371,2.0,2.6,.785,0.4,2.3
Phil Booth,88,59,33.9,6.1,12.7,.480,5.8,11.6,.496,0.3,1.0,.300,1.9,3.3,.582,,
Rene Booth,22,,,2.5,7.1,.346,2.6,3.7,.695,5.5,,,,,2.3,7.5,
Walter Booth,105,60,18.8,1.4,3.7,.368,0.8,1.9,.430,0.5,1.8,.301,0.7,1.3,.541,0.9,1.8
_ Booth,9,,,0.2,1.7,.133,0.6,0.8,.714,0.4,,,,,1.1,1.0,
Keller Boothby,12,2,21.0,3.2,5.5,.576,0.4,0.6,.714,2.8,4.9,.559,0.8,0.8,.900,0.4,3.9
Bob Boothe,15,0,1.5,0.3,0.9,.308,,,,,,,0.1,0.1,1.000,0.3,0.0
Carter Boothe,14,0,1.9,0.1,0.5,.143,0.0,0.1,.000,0.1,0.4,.167,0.3,0.3,1.000,0.0,0.1
Jeff Boothe,38,,,0.9,2.4,.378,0.3,0.4,.733,1.0,,,,,0.8,2.1,
Jimmy Boothe,82,,,4.9,12.6,.384,3.5,4.6,.763,2.9,3.7,,,,1.7,13.2,
Malik Boothe,119,74,23.7,1.5,4.2,.361,1.2,3.0,.414,0.3,1.2,.231,1.2,1.8,.673,0.4,1.6
Nathan Boothe,127,123,27.7,4.7,9.7,.485,4.3,8.6,.501,0.4,1.1,.358,1.9,2.3,.832,1.7,4.4
_ Boothe,46,,,2.3,,,1.6,,,,,,,,,6.1,
Za-Ontay Boothman,33,14,20.5,3.2,8.7,.361,1.7,3.9,.434,1.5,4.8,.302,1.2,1.5,.745,0.4,1.9
Antuan Bootle,100,37,12.3,1.6,2.9,.532,1.6,2.9,.532,0.0,0.0,,0.5,0.9,.529,1.5,2.9
Dave Boots,27,,,0.3,1.1,.300,0.1,0.4,.364,1.4,,,,,0.6,0.8,
Jordan Boots,123,6,16.2,1.5,3.9,.384,0.5,1.0,.492,1.0,3.0,.348,0.3,0.4,.725,0.3,0.6
James Booyer,55,30,17.2,2.0,4.3,.464,2.0,4.2,.474,0.0,0.1,.143,1.4,2.0,.725,1.3,2.2
Kevin Booze,56,31,20.4,2.5,6.3,.391,1.5,3.5,.423,1.0,2.8,.350,1.8,2.4,.756,0.4,1.6
Bob Boozer,77,,,7.5,17.2,.436,6.9,9.1,.751,10.7,,,,,3.5,21.9,
Cameron Boozer,80,46,21.2,5.6,10.8,.514,5.1,9.6,.537,0.4,1.3,.347,0.9,1.5,.615,,
Cameron Boozer,17,4,6.4,0.5,1.2,.400,0.5,1.1,.444,0.0,0.1,.000,0.0,0.0,,0.4,1.2
Carlos Boozer,101,93,25.9,5.5,8.7,.631,5.5,8.7,.632,0.0,0.0,.000,3.9,5.3,.741,,
Charles Boozer,54,0,8.3,0.8,2.2,.364,0.4,0.8,.511,0.4,1.4,.274,0.6,0.9,.647,0.5,0.9
Chris Boozer,5,0,2.8,0.2,1.6,.125,0.2,1.0,.200,0.0,0.6,.000,0.2,0.4,.500,,
Lamont Boozer,115,75,24.3,2.8,5.4,.519,2.8,5.4,.519,0.0,0.0,,1.2,2.2,.555,,
Quinstin Boozer,37,13,18.0,2.1,5.2,.408,2.1,5.2,.408,0.0,0.0,,0.7,1.9,.386,,
