name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Trent Westmoreland,8,,,0.3,1.3,.200,,,,,,,0.3,0.3,1.000,0.4,
Bill Westoby,33,,,1.8,3.9,.469,0.4,0.7,.522,1.5,,,,,1.4,4.0,
Al Weston,98,,,5.8,13.1,.445,2.0,2.5,.800,3.4,2.4,,,,2.9,13.7,
Barry Weston,31,,6.7,2.2,4.7,.469,0.6,1.3,.462,3.8,0.0,,,,0.1,5.0,
Brad Weston,108,,23.3,2.7,5.9,.455,,,,,,,1.5,1.9,.789,2.1,
Camryn Weston,15,0,18.3,2.6,4.5,.582,2.3,3.4,.667,0.3,1.1,.313,2.3,3.1,.745,0.7,2.6
Dan Weston,32,7,14.5,1.0,2.5,.413,0.8,1.1,.771,1.8,1.3,,,,1.0,2.9,
Darryl Weston,54,,,3.4,7.2,.465,1.7,2.4,.718,2.3,,,,,2.1,8.4,
J.R. Weston,51,1,6.7,0.5,1.6,.321,0.2,0.5,.458,0.3,1.1,.263,0.2,0.4,.476,0.3,0.5
Mark Weston,5,,,0.0,1.2,.000,,,,,,,0.4,0.4,1.000,0.2,0.2
Randy Weston,18,,6.1,1.1,3.2,.333,,,,,,,0.2,0.4,.571,0.8,0.6
Richard Weston,17,,,1.2,2.6,.467,1.2,2.5,.465,0.1,0.1,.500,1.2,2.4,.500,,
Ronnie Weston,80,,,6.2,13.8,.447,,,,,,,1.1,1.7,.650,3.1,3.5
Shadow Weston,,,,,,,,,.750,,,,,,,,
_ Weston,,,,,,,,,,,,,,,,,
Alan Westover,5,,,0.8,2.2,.364,0.4,0.4,1.000,0.6,,,,,0.6,2.0,
Richie Westover,40,,,0.6,1.3,.480,0.6,0.9,.647,1.2,0.4,,,,0.9,1.8,
Bill Westphal,69,,,3.0,6.7,.442,1.9,2.9,.663,5.8,,,,,2.1,7.8,
Jason Westphal,58,8,11.7,0.7,1.3,.520,0.7,1.3,.520,0.0,0.0,,0.6,1.5,.395,1.1,1.8
Jim Westphal,2,,,0.5,0.5,1.000,0.0,0.0,,0.5,,,,,0.5,1.0,
Mike Westphal,57,1,16.0,1.8,4.2,.432,0.5,1.1,.477,1.3,3.1,.415,0.7,0.9,.824,0.2,0.8
Paul Westphal,66,,,6.2,12.5,.498,4.0,5.4,.746,3.4,3.0,,,,2.3,16.4,
Mike Westra,82,,,3.1,5.9,.529,1.1,2.0,.521,7.1,1.3,,,,3.1,7.3,
Peter Westra,1,0,3.0,1.0,2.0,.500,1.0,1.0,1.000,0.0,1.0,.000,1.0,2.0,.500,0.0,0.0
Brian Westrick,24,0,2.5,0.2,0.4,.500,0.2,0.4,.500,0.0,0.0,,0.1,0.4,.333,0.1,0.4
Saren Westrop,14,0,1.7,0.0,0.2,.000,0.0,0.0,,0.0,0.2,.000,0.0,0.0,,0.0,0.1
Ryan Wetherell,33,15,3.4,0.2,0.7,.273,0.1,0.5,.267,0.1,0.2,.286,0.1,0.2,.500,,
Red Wetherington,41,,,4.7,13.8,.338,2.7,4.1,.653,6.8,,,,,2.8,12.0,
Brian Wethers,126,88,23.8,3.9,8.2,.481,3.4,6.5,.519,0.5,1.6,.324,1.5,2.1,.685,,
Tom Wethington,4,0,3.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.3
Chris Wetmore,2,,,0.0,1.5,.000,,,,,,,0.0,0.0,,1.0,0.0
James Wetmore,30,,,0.7,0.8,.917,0.3,0.1,3.333,,,,,,0.1,1.8,
Steve Wetrich,74,32,21.2,1.6,4.3,.371,0.8,2.0,.388,0.8,2.3,.357,1.1,1.5,.719,0.1,1.3
Larry Wetter,63,,,2.6,7.6,.346,2.0,2.7,.756,3.1,,,,,2.7,7.3,
Harry Wettlaufer,41,,,2.8,9.8,.289,1.4,2.4,.602,,,,,,3.0,7.1,
_ Wettlaufer,22,,,2.6,,,2.0,3.5,.592,,,,,,2.3,7.3,
Adam Wetzel,44,4,8.7,0.8,1.8,.468,0.8,1.8,.468,0.0,0.0,,0.6,1.2,.528,,
Dan Wetzel,57,,,3.4,7.2,.472,2.2,3.2,.694,7.4,,,,,3.5,9.1,
Don Wetzel,70,,,3.7,8.6,.434,1.7,2.6,.672,2.2,1.6,,,,1.4,9.2,
Jack Wetzel,8,0,4.8,0.5,2.4,.211,0.0,0.4,.000,0.5,2.0,.250,0.0,0.0,,0.1,0.4
John Wetzel,70,,,5.1,10.2,.504,3.4,4.2,.799,6.9,,,,,3.3,13.6,
Keenan Wetzel,47,0,1.5,0.1,0.5,.273,0.1,0.2,.375,0.1,0.3,.214,0.0,0.0,.500,0.1,0.1
Mark Wetzel,22,0,2.9,0.3,0.9,.368,0.3,0.8,.412,0.0,0.1,.000,0.3,0.6,.538,,
Max Wetzel,94,0,1.8,1.0,2.3,.433,0.4,0.9,.476,0.6,1.4,.406,0.3,0.5,.628,,
_ Wetzel,11,,,1.1,3.9,.279,1.0,2.0,.500,1.9,0.3,,,,1.3,3.2,
Yanni Wetzell,64,42,23.2,3.4,6.1,.559,3.2,5.3,.604,0.3,0.9,.286,1.7,2.4,.688,1.8,3.4
BIll Weun,24,,,4.0,11.5,.348,2.1,2.9,.725,7.8,,,,,3.3,10.1,
Joe Weurding,106,18,11.9,0.9,2.5,.378,0.4,1.1,.393,0.5,1.4,.366,0.5,0.7,.716,0.7,1.7
Josh Wexler,100,44,27.1,2.5,5.9,.413,,,.465,,,.309,1.1,1.6,.724,,
Michael Wexler,12,0,1.4,0.1,0.3,.250,0.1,0.3,.333,0.0,0.1,.000,0.0,0.0,,0.0,0.2
Chris Wey,16,,,1.5,4.6,.324,1.8,2.9,.609,2.7,,,,,1.9,4.8,
Jay Wey,12,2,5.5,0.8,1.9,.391,0.1,0.3,.250,0.7,1.6,.421,0.1,0.2,.500,0.0,0.5
Ron Wey,12,,,1.3,3.5,.381,1.1,2.3,.481,3.7,,,,,2.0,3.8,
Matt Weyand,15,0,1.5,0.2,0.4,.500,0.1,0.1,1.000,0.1,0.3,.400,0.0,0.0,,0.1,0.1
Jake Weyhrich,13,0,1.8,0.2,0.4,.400,0.2,0.3,.500,0.0,0.1,.000,0.0,0.0,,0.2,0.5
Jim Weymouth,5,,,0.4,1.0,.400,0.0,0.0,,0.0,0.0,,,,0.0,0.8,
Mike Weyrauch,4,0,1.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,
Art Wezier,24,,,3.1,10.3,.305,3.1,4.5,.692,13.5,,,,,2.3,9.3,
Rashad Whack,105,63,21.6,3.3,8.1,.405,1.7,3.5,.472,1.6,4.6,.355,2.0,2.6,.781,0.7,2.1
Bill Whalen,42,,,3.7,9.6,.388,2.3,3.0,.790,3.9,,,,,1.9,9.8,
Don Whalen,12,,,1.2,4.8,.246,0.9,1.4,.647,3.3,1.0,,,,2.1,3.3,
Edward Whalen,15,,,0.7,,,0.4,,,,,,,,0.3,1.7,
Jim Whalen,8,10,,0.1,0.3,.500,0.1,0.3,.500,0.0,0.0,,0.0,0.0,,,
Jim Whalen,12,,,0.6,1.8,.333,1.0,1.5,.667,1.8,,,,,1.6,2.2,
Mike Whalen,49,,,0.6,1.5,.370,0.4,0.9,.476,1.6,,,,,0.5,1.5,
Billy Whaley,72,,,4.8,11.6,.414,3.3,4.8,.681,4.0,,,,,1.8,12.8,
Bob Whaley,74,,,4.5,10.4,.436,2.6,4.0,.658,2.5,,,,,2.8,11.7,
Darrell Whaley,20,0,6.2,0.8,1.8,.457,0.6,1.3,.480,0.2,0.5,.400,0.2,0.5,.300,,
David Whaley,47,2,7.2,1.0,2.4,.425,0.8,1.6,.521,0.2,0.9,.250,0.4,0.7,.625,,
Herman Whaley,42,,,1.3,2.4,.554,1.3,2.4,.545,0.0,0.0,1.000,0.9,1.3,.698,,
Isaiah Whaley,120,54,17.4,1.9,3.6,.517,1.7,3.2,.537,0.1,0.4,.333,0.8,1.3,.631,1.6,2.2
Marc Whaley,20,0,4.3,0.8,1.7,.441,0.8,1.7,.441,0.0,0.0,,0.1,0.4,.250,,
Mike Whaley,44,,,3.5,7.5,.470,0.9,1.6,.543,6.1,,,,,1.6,8.0,
Paul Whaley,25,,,8.7,17.5,.495,4.7,6.4,.738,2.3,,,,,3.3,22.1,
Robert Whaley,22,3,13.0,2.2,6.3,.348,2.2,6.2,.350,0.0,0.0,.000,1.4,2.1,.660,1.0,1.4
Don Wham,3,,,0.3,2.0,.167,0.3,0.7,.500,,,,,,1.3,1.0,
Brandon Wharton,115,113,33.9,4.7,11.9,.395,2.7,6.9,.392,2.0,5.0,.400,3.0,3.9,.756,,
Jeff Wharton,48,,,3.4,7.0,.487,1.5,1.8,.826,1.5,1.9,,,,2.0,8.3,
Larry Wharton,7,0,2.0,0.3,0.6,.500,0.3,0.4,.667,0.0,0.1,.000,0.0,0.3,.000,0.1,0.1
Ramon Wharton,50,,,1.0,2.5,.403,0.9,2.2,.427,0.1,0.3,.214,0.5,0.9,.574,,
Tom Wharton,19,,,0.6,0.1,11.000,0.2,0.3,.600,0.0,,,,,0.8,1.3,
Trey Wharton,1,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,.000,,
Troy Wharton,107,45,20.1,1.4,4.5,.305,0.5,1.9,.290,0.8,2.6,.316,1.0,1.5,.696,,
Vic Wharton,22,,,4.3,10.0,.427,1.8,2.7,.678,2.4,,,1.0,,2.6,10.4,
Wayne Wharton,53,52,29.2,5.2,10.3,.505,2.0,3.0,.677,5.0,0.9,,,,3.3,12.3,
Dominique Whatley,45,11,18.3,2.1,5.2,.410,1.3,2.7,.475,0.8,2.5,.339,1.0,1.6,.589,0.5,1.3
Ennis Whatley,63,31,33.4,5.1,10.3,.498,,,,,,,3.4,4.5,.748,3.2,6.3
Jason Whatley,106,34,15.0,1.9,4.1,.465,1.9,4.0,.469,0.0,0.0,.000,1.2,1.8,.682,,
Jim Whatley,24,,,0.5,1.3,.387,0.6,0.9,.682,1.3,,,,,0.5,1.5,
John Whatley,75,,,1.7,4.9,.340,2.0,2.8,.703,,,,,,2.2,5.3,
Justin Whatley,65,29,17.0,1.5,3.5,.419,1.0,2.0,.504,0.4,1.5,.302,0.4,0.7,.617,0.8,1.7
T.J. Whatley,62,1,2.0,0.3,1.0,.281,0.3,0.7,.372,0.0,0.3,.095,0.3,0.5,.621,,
Tyler Whatley,86,52,18.5,1.8,4.1,.451,1.8,4.0,.458,0.0,0.1,.000,1.0,1.5,.631,1.4,2.0
Patrick Whearty,118,82,23.2,3.1,6.0,.523,3.0,5.7,.533,0.1,0.3,.303,2.7,3.9,.697,,
DeJuan Wheat,136,68,33.5,5.3,11.8,.452,3.0,5.5,.538,2.4,6.3,.377,3.0,4.0,.755,,
Juan Wheat,24,1,5.8,0.4,1.3,.313,0.4,1.3,.313,0.0,0.0,,0.3,0.9,.381,0.4,0.6
Morgan Wheat,101,0,13.0,1.8,4.0,.449,1.3,2.6,.496,0.5,1.3,.356,1.3,1.8,.713,,
Bill Wheatley,6,,,0.8,1.5,.556,0.5,0.7,.750,0.8,0.0,,,,1.2,2.2,
Bishop Wheatley,119,68,22.0,1.4,3.1,.441,1.4,3.0,.456,0.0,0.1,.118,1.2,1.7,.688,1.0,2.2
Bob Wheatley,7,0,1.2,0.0,0.3,.000,,,,,,,0.0,0.0,,0.7,0.0
Bruce Wheatley,104,71,20.6,3.0,6.2,.483,,,.490,,,.000,2.0,3.3,.617,,
Eddrick Wheaton,30,,,3.4,8.9,.387,2.1,5.0,.417,1.3,3.8,.348,1.2,1.8,.648,,
Matt Wheaton,115,77,19.3,1.4,3.5,.392,0.8,1.8,.422,0.6,1.8,.361,1.2,1.7,.706,0.9,2.0
Aaron Wheeler,61,49,28.7,3.8,7.8,.492,3.6,6.8,.534,0.2,1.0,.210,1.6,3.0,.527,2.1,3.4
Aaron Wheeler,108,16,16.3,1.5,4.1,.374,0.8,1.5,.500,0.8,2.5,.297,0.5,0.9,.641,1.0,2.8
Alan Wheeler,18,,,0.2,0.6,.364,,,,,,,0.0,0.0,,0.1,0.3
Andre Wheeler,1,0,6.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,2.0,2.0,1.000,,
Ben Wheeler,110,44,14.7,1.0,2.9,.352,0.5,1.2,.402,0.6,1.8,.320,0.2,0.3,.605,0.4,1.5
Bernard Wheeler,54,29,24.8,1.8,4.7,.383,1.8,4.6,.393,0.0,0.1,.000,2.1,3.5,.587,,
Billy Wheeler,97,59,35.8,5.1,10.7,.483,7.1,13.6,.519,0.9,2.4,.353,3.0,4.0,.753,,
Bob Wheeler,61,,,3.1,8.8,.356,2.6,4.2,.613,6.8,1.0,,,,3.5,8.9,
Bruce Wheeler,25,,,6.2,13.2,.468,2.3,3.1,.744,3.6,,,,,2.0,14.7,
Butch Wheeler,21,,,0.4,1.1,.348,0.2,0.5,.400,0.4,,,,,0.4,1.0,
Carl Wheeler,2,,,0.5,1.5,.333,0.0,0.0,,1.5,,,,,0.5,1.0,
Charles Wheeler,7,,,0.3,0.7,.400,0.6,0.9,.667,0.7,,,,,1.0,1.1,
Clifford Wheeler,5,,,0.6,,,0.4,0.6,.667,,,,,,0.6,1.6,
Clint Wheeler,27,,3.9,0.5,0.9,.542,0.2,0.3,.714,1.2,,,,,0.7,1.1,
Connor Wheeler,22,0,11.4,0.6,2.9,.222,0.3,1.1,.250,0.4,1.8,.205,0.4,0.6,.692,0.1,1.0
Daniel Wheeler,104,,,2.8,5.8,.490,2.0,2.6,.756,5.2,,,,,3.2,7.7,
Dave Wheeler,6,,,0.3,0.7,.500,0.0,0.2,.000,0.2,,,,,0.2,0.7,
David Wheeler,27,,,5.6,10.3,.547,3.0,3.8,.786,4.1,,,,,1.9,14.3,
David Wheeler,14,,,0.2,0.4,.500,0.1,0.4,.167,0.4,,,,,0.3,0.5,
Demetri Wheeler,44,26,23.6,1.8,4.4,.420,1.8,4.1,.442,0.0,0.3,.083,0.6,1.0,.568,1.4,2.3
Derek Wheeler,26,0,4.3,0.1,0.3,.250,0.1,0.3,.250,0.0,0.0,,0.1,0.2,.500,0.3,0.3
Donnie Wheeler,34,0,,0.8,2.0,.412,0.6,1.2,.524,1.6,,,,1.0,1.3,2.3,
Emerson Buzz Wheeler,10,,,1.7,,,0.8,,,,,,,,,4.2,
Ernie Wheeler,30,,,1.5,3.9,.379,1.5,2.1,.698,1.1,1.5,,,,2.3,4.4,
Ernie Wheeler,20,,,0.1,0.7,.143,0.2,0.4,.429,0.5,,,,,0.8,0.4,
Gary Wheeler,74,,,4.5,12.1,.371,2.3,3.3,.702,2.4,,,,,0.9,11.3,
Greg Wheeler,94,0,6.9,0.6,1.7,.317,0.3,0.9,.326,0.2,0.8,.307,0.6,0.8,.684,,
Jaleel Wheeler,61,40,23.7,2.3,5.2,.438,2.0,4.0,.492,0.3,1.2,.263,1.9,2.8,.688,0.7,3.2
Jamari Wheeler,140,97,23.5,1.5,3.6,.417,1.0,2.1,.497,0.5,1.6,.314,0.6,1.0,.579,0.9,2.2
James Wheeler,10,0,4.3,0.2,0.3,.667,0.0,0.1,.000,0.2,0.2,1.000,0.1,0.3,.333,,
Jeff Wheeler,93,45,,4.7,10.3,.452,,,,,,,0.7,1.0,.705,2.1,2.6
Jeff Wheeler,18,,,1.2,3.1,.375,0.5,1.2,.429,1.7,,,,,0.9,2.8,
Jesse Wheeler,12,0,4.5,0.3,0.8,.400,0.3,0.5,.667,0.0,0.3,.000,0.2,0.2,1.000,0.1,0.6
John Wheeler,53,52,19.2,1.6,2.9,.565,1.6,2.9,.565,0.0,0.0,,0.9,1.5,.649,1.5,1.8
John Wheeler,12,0,,0.6,1.3,.438,,,,,,,0.7,1.3,.533,1.4,0.1
John Wheeler,,,,,,,,,.333,,,,,,,,
Jon Wheeler,93,27,16.6,2.4,5.3,.453,,,.480,,,.500,1.0,1.2,.821,,
Jon Wheeler,1,0,1.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0
Ken Wheeler,97,23,17.2,2.2,4.6,.470,,,.442,,,.316,0.7,1.5,.490,,
L.J. Wheeler,41,,,3.1,7.1,.435,2.7,4.1,.653,6.2,,,,,3.6,8.9,
Mick Wheeler,28,27,29.5,0.9,3.2,.278,0.5,1.8,.294,0.4,1.4,.256,0.9,1.6,.533,,
Phil Wheeler,72,,,5.2,11.7,.444,4.2,6.7,.634,10.5,,,,,2.4,14.7,
Reggie Wheeler,34,6,,0.5,2.2,.243,0.1,0.5,.188,0.4,1.7,.259,0.3,0.4,.714,0.1,0.0
Rod Wheeler,59,,,3.0,8.0,.373,1.3,3.7,.356,1.7,4.3,.387,2.7,3.4,.810,,
Roosevelt Wheeler,12,0,6.8,0.8,1.1,.692,0.8,1.1,.692,0.0,0.0,,0.7,0.8,.800,0.7,1.3
Russ Wheeler,114,72,22.1,2.6,5.8,.444,2.6,5.7,.444,0.0,0.0,.000,0.8,1.4,.590,,
Ryan Wheeler,1,0,10.0,3.0,4.0,.750,1.0,2.0,.500,2.0,2.0,1.000,1.0,2.0,.500,0.0,2.0
Sahvir Wheeler,71,57,30.4,4.1,9.6,.430,3.6,7.5,.483,0.5,2.2,.248,2.1,2.9,.734,0.6,2.3
T.J. Wheeler,98,60,25.9,2.9,6.5,.452,2.0,3.9,.512,0.9,2.6,.360,2.3,2.7,.837,,
Tarence Wheeler,70,11,33.8,3.8,8.7,.437,1.6,3.3,.476,2.2,5.4,.413,2.2,3.1,.712,,
Tyson Wheeler,125,91,33.6,5.1,12.4,.412,2.7,5.8,.457,2.4,6.5,.371,2.8,3.9,.705,,
Vance Wheeler,73,0,5.0,0.5,1.2,.375,,,,,,,0.3,0.5,.487,0.3,0.7
Wes Wheeler,10,,,0.4,0.8,.500,0.3,0.8,.375,1.5,,,,,0.4,1.1,
_ Wheeler,16,,,0.4,,,0.4,,,,,,,,,1.3,
Brandon Wheeless,89,7,12.1,1.5,3.4,.441,1.2,2.2,.525,0.3,1.2,.279,0.8,1.3,.634,0.9,0.9
Gelaun Wheelwright,63,0,20.4,2.1,5.1,.417,1.3,2.5,.516,0.9,2.6,.325,0.9,1.1,.789,0.2,2.0
Bill Whelan,5,,,0.2,1.2,.167,,,,,,,1.2,1.2,1.000,0.4,0.0
Charles Whelan,44,,,3.3,7.8,.426,2.3,2.5,.936,,,,,,3.1,9.0,
Dave Whelan,6,,,0.5,1.7,.300,0.0,0.0,,1.3,,,,,0.8,1.0,
Dick Whelan,52,,,2.5,6.2,.408,0.6,0.7,.784,2.5,,,,,1.2,5.5,
Jack Whelan,71,,,4.8,10.5,.454,1.7,2.4,.706,7.0,,,,,1.7,11.2,
Len Whelan,67,,,2.6,4.3,.621,1.8,2.3,.796,1.5,,,,,1.2,7.1,
Rick Whelan,80,,,2.5,5.6,.452,1.0,1.3,.774,2.4,,,,,1.6,6.1,
Tim Whelan,11,0,1.6,0.0,0.4,.000,0.0,0.4,.000,0.0,0.0,,0.1,0.2,.500,0.1,0.0
Antione Whelchel,124,96,29.1,3.7,8.5,.434,2.7,5.0,.541,1.0,3.5,.282,2.1,2.9,.723,1.9,4.5
Troy Wheless,116,108,29.2,3.2,7.1,.448,1.4,2.6,.530,1.8,4.5,.401,1.4,1.8,.761,0.5,2.8
Jim Whelihan,11,,,2.1,8.0,.261,0.1,0.5,.167,2.9,,,,,1.2,4.3,
Jim Whelpley,6,,,0.7,1.5,.444,0.3,0.3,1.000,0.0,,,,,0.3,1.7,
John Whelpley,27,,,1.2,3.1,.381,0.4,0.6,.625,1.0,0.6,,,,1.0,2.7,
Joe Whelton,105,,,5.0,11.2,.444,2.8,3.4,.812,1.5,3.9,,,,1.9,12.7,
_ Whelton,2,,,0.0,1.0,.000,0.0,0.0,,,,,,,1.0,0.0,
_ Whelton,24,,,1.8,,,0.7,,,,,,,,,4.2,
Dan Wherry,50,,,0.9,2.4,.392,0.9,1.9,.469,2.3,,,,,1.8,2.8,
Dick Wherry,95,,,4.7,13.3,.355,3.1,4.7,.652,3.9,,,,,2.0,12.5,
James Wherry,46,,,8.5,17.3,.489,3.1,5.5,.569,6.7,,,,,2.2,20.0,
Jeff Wherry,31,7,14.2,1.1,3.6,.306,0.4,1.0,.419,0.7,2.6,.263,0.4,0.8,.500,0.3,1.6
Jim Wherry,24,,,7.5,16.2,.466,2.6,4.1,.626,5.1,,,,,2.0,17.7,
Bill Whetsell,39,,,3.8,8.9,.422,2.1,2.9,.717,2.4,,,,,2.4,9.6,
Jamie Whetstone,19,5,15.3,0.8,2.0,.421,,,,,,,0.8,1.3,.600,1.5,0.7
King Whetstone,95,6,22.1,1.4,4.2,.343,1.2,3.0,.403,0.2,1.2,.197,1.4,2.1,.635,,
Cade Whicker,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Randy Whieldon,57,,33.1,6.9,12.0,.577,,,,,,,2.1,2.5,.826,3.1,3.2
Byrd Whigham,23,,,0.6,2.0,.298,1.1,1.3,.833,0.6,,,,,0.9,2.3,
Sylvester Whigham,28,,,6.5,14.0,.464,5.1,10.6,.477,1.4,3.4,.426,2.4,3.2,.764,,
Scott Whillock,60,,,1.3,3.1,.412,1.2,2.8,.412,0.1,0.3,.412,0.3,0.5,.548,,
Scott Whipp,75,18,17.6,2.1,5.3,.395,1.0,2.6,.396,0.9,2.3,.373,0.5,0.8,.623,,
Calvin Whipple,60,2,12.0,0.8,2.4,.342,0.2,0.5,.519,0.6,2.0,.303,0.1,0.1,.875,0.2,1.2
Jack Whipple,64,,,1.9,2.1,.932,0.9,0.9,.965,,,,,,0.7,4.7,
Jonathan Whipple,118,43,18.5,1.3,3.3,.392,1.1,2.6,.436,0.2,0.7,.239,0.4,0.8,.578,1.4,1.3
Xavier Whipple,98,40,17.5,0.8,2.2,.388,0.6,1.2,.483,0.3,1.0,.276,0.6,0.9,.701,0.3,1.3
Glen Whisby,116,80,30.0,5.4,12.3,.442,5.4,12.3,.445,0.0,0.1,.000,2.9,5.1,.559,,
John Whisenant,46,,,4.2,9.4,.444,2.2,3.1,.715,3.3,,,,,2.7,10.5,
Justin Whisenant,23,1,7.6,0.6,1.5,.382,0.3,0.7,.353,0.3,0.7,.412,0.2,0.4,.500,,
Stan Whisenant,41,0,2.5,0.4,1.0,.415,,,.529,,,.300,0.5,0.7,.778,,
Art Whisnant,79,,,5.9,14.6,.405,7.2,11.2,.643,9.2,,,,,2.3,19.1,
Terry Whisnant,88,52,19.9,2.3,5.8,.396,0.9,2.0,.477,1.4,3.8,.355,1.0,1.3,.793,0.5,1.1
Gil Whissen,37,,,1.6,4.5,.353,0.8,1.6,.459,2.6,,,,,1.4,4.2,
John Whiston,73,,,3.8,9.3,.410,2.5,3.5,.702,9.7,0.9,,,,2.4,10.1,
Bill Whitacre,8,,,1.5,3.6,.414,0.5,0.8,.667,1.3,,,,,0.1,3.5,
Bill Whitaker,35,,,0.7,0.3,2.500,0.2,0.1,2.667,0.8,,,,,0.2,1.7,
Bryce Whitaker,1,0,1.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,1.0,2.0,.500,0.0,0.0
Chris Whitaker,26,8,12.6,1.4,3.6,.394,1.4,3.5,.402,0.0,0.1,.000,0.8,1.0,.741,0.7,1.1
Crest Whitaker,48,,,7.4,15.8,.470,4.1,5.6,.723,6.2,,,,,2.7,19.0,
Creston Whitaker,15,,,0.6,2.3,.257,0.7,1.0,.733,1.2,,,,,0.5,1.9,
Curtis Whitaker,26,,,5.3,12.7,.417,,,,,,,1.8,2.3,.754,5.1,2.6
Dennis Whitaker,112,30,26.1,2.3,6.0,.386,1.9,4.6,.410,0.4,1.4,.308,1.6,2.5,.662,,
Destin Whitaker,23,0,9.9,0.7,2.0,.333,0.1,0.4,.222,0.6,1.6,.361,0.3,0.3,.750,0.2,0.4
Don Whitaker,52,5,14.3,1.1,2.3,.487,0.6,0.9,.674,0.5,1.3,0.4,0.0,,0.9,2.8,
Drew Whitaker,1,0,5.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,,1.0,0.0
Greg Whitaker,7,0,1.7,0.1,0.3,.500,0.1,0.3,.500,0.0,0.0,,0.4,0.6,.750,0.1,0.1
James Whitaker,88,16,14.7,1.7,4.7,.365,1.2,2.8,.439,0.5,1.9,.256,1.4,1.8,.787,0.6,1.4
Jeff Whitaker,44,2,14.4,1.7,3.8,.449,0.8,1.7,.474,0.9,2.1,.429,0.3,0.6,.520,,
K.C. Whitaker,30,3,11.0,0.8,3.4,.223,0.1,0.7,.143,0.7,2.7,.244,0.6,0.8,.783,0.3,1.0
Kylor Whitaker,124,66,28.3,4.2,8.0,.521,,,,,,,1.9,2.5,.785,2.3,4.4
Lance Whitaker,71,36,21.8,1.2,3.5,.344,0.8,2.2,.373,0.4,1.3,.293,0.9,1.7,.554,0.5,2.1
Marcus Whitaker,99,85,32.0,2.1,6.1,.346,0.8,2.2,.389,1.3,3.9,.322,1.4,1.9,.720,0.4,2.2
Mark Whitaker,17,,,0.7,1.6,.444,,,,,,,1.2,1.8,.667,0.4,0.3
Melvin Whitaker,33,7,,4.4,10.2,.433,4.3,9.8,.440,0.1,0.4,.286,2.6,3.9,.667,2.5,6.2
Nelson Whitaker,23,,,0.9,2.2,.420,0.7,1.2,.536,0.3,,,,,0.7,2.5,
Phil Whitaker,36,1,5.8,0.6,1.6,.356,,,,,,,0.4,0.7,.625,0.8,0.1
Ronald Whitaker,32,0,7.3,0.8,1.9,.393,0.7,1.3,.512,0.1,0.6,.111,0.3,0.6,.611,0.5,0.7
Sherrill Whitaker,56,,,1.0,2.3,.453,0.5,0.9,.569,1.8,,,,,1.1,2.6,
Skippy Whitaker,91,,,2.2,6.6,.341,1.2,2.1,.560,2.4,1.1,,,,2.1,5.7,
T.J. Whitaker,59,,,0.1,0.5,.250,0.1,0.5,.250,0.0,0.0,,0.4,0.6,.600,,
Travis Whitaker,17,17,,1.0,2.6,.386,1.0,2.6,.386,0.0,0.0,,0.4,0.7,.500,,
Dylan Whitbread,3,0,1.7,0.3,0.3,1.000,0.3,0.3,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0
Cannon Whitby,105,1,7.4,1.1,3.2,.353,0.4,1.1,.407,0.7,2.1,.326,0.5,0.7,.739,,
Chris Whitcomb,27,,,0.8,1.6,.488,0.1,0.3,.444,1.3,,,,,0.5,1.7,
Aaron White,107,42,18.9,2.5,6.2,.399,1.0,2.3,.420,1.5,3.9,.386,0.9,1.2,.740,0.4,1.4
Aaron White,80,1,5.8,0.3,1.1,.298,0.2,0.7,.358,0.1,0.4,.194,0.3,0.5,.579,0.2,0.7
Aaron White,140,119,28.1,4.2,8.2,.517,3.8,6.6,.572,0.4,1.6,.281,4.4,5.7,.773,2.1,4.4
Admore White,108,44,18.0,1.7,4.3,.407,1.3,2.8,.455,0.5,1.5,.312,1.2,1.8,.649,,
Al White,40,,,1.4,3.3,.432,0.9,1.5,.617,3.9,,,,,1.9,3.8,
Al White,16,,,3.2,9.3,.345,2.6,4.1,.621,4.6,,,,,5.7,8.9,
Alan White,,,,,,,,,,,,,,,,,
Albert White,81,52,25.4,4.6,10.8,.425,4.1,9.1,.451,0.5,1.7,.286,2.4,3.4,.699,,
Albert White,44,,,1.8,4.6,.388,1.3,3.2,.390,0.5,1.4,.383,1.0,1.3,.780,,
Alex White,41,4,11.1,1.0,1.8,.568,1.0,1.8,.568,0.0,0.0,,0.4,0.9,.486,1.1,2.0
Allen White,97,,33.2,2.3,4.5,.498,2.9,6.1,.481,0.0,0.0,.000,0.9,1.4,.642,,
Andre White,32,2,2.8,0.3,1.1,.250,0.2,0.4,.417,0.1,0.8,.167,0.1,0.2,.400,0.1,0.2
