name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Kevin Hickson,36,2,4.0,0.3,0.5,.556,0.3,0.5,.556,0.0,0.0,,0.1,0.3,.333,0.2,0.4
Phil Hickson,78,,,4.7,9.7,.479,3.2,4.2,.758,4.7,,,,,2.9,12.5,
Samir Hickson,3,0,1.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.0
Mike Hidden,105,28,34.9,2.6,5.6,.457,1.9,3.8,.490,0.7,1.7,.383,1.9,2.5,.760,,
Fritz Hieb,3,0,1.7,0.0,1.0,.000,0.0,0.3,.000,0.0,0.7,.000,0.0,0.0,,0.0,0.7
Buddy Hield,132,118,31.7,5.9,13.2,.448,3.3,6.5,.508,2.6,6.8,.390,2.8,3.4,.836,1.6,3.4
Rick Hielscher,103,67,27.1,4.0,7.9,.502,3.7,7.1,.523,0.3,0.8,.321,2.7,3.8,.716,,
Garrett Hien,44,10,15.2,1.8,3.5,.523,1.7,3.1,.556,0.1,0.5,.300,0.7,1.3,.517,0.9,1.8
Paul Hiepler,53,1,2.8,0.3,0.9,.326,0.1,0.2,.333,0.2,0.7,.324,0.2,0.3,.786,0.1,0.2
Ryan Hiepler,40,6,8.1,0.3,0.6,.435,0.1,0.1,.600,0.2,0.5,.389,0.2,0.2,.857,0.1,0.4
Shane Hierman,11,0,1.5,0.1,0.5,.167,0.0,0.2,.000,0.1,0.4,.250,0.0,0.2,.000,0.0,0.3
Wilmot Hiers,17,,,1.5,,,0.6,1.2,.550,,,,,,0.8,3.6,
Gabe Higa,30,0,6.0,0.7,1.7,.440,0.3,0.6,.471,0.5,1.1,.424,0.1,0.3,.375,,
Lance Higbee,15,0,4.2,0.2,0.9,.231,0.1,0.3,.250,0.1,0.6,.222,0.1,0.1,.500,0.2,0.5
Dillon Higdon,49,9,11.2,1.1,2.8,.385,0.3,0.7,.455,0.8,2.1,.363,0.2,0.4,.500,0.2,0.6
Tom Higdon,8,,,0.9,1.4,.636,0.4,0.5,.750,1.0,0.5,,,0.3,0.4,2.1,
Anthony Higginbotham,81,,,1.7,4.7,.371,1.4,3.7,.383,0.3,1.0,.325,1.3,2.0,.675,,
Chad Higginbotham,9,0,9.9,1.0,3.7,.273,0.6,2.4,.227,0.4,1.2,.364,0.4,0.6,.800,,
John Higginbotham,49,,,3.0,6.8,.440,2.2,3.1,.712,5.0,,,,,2.0,8.2,
Carter Higginbottom,23,0,1.1,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.1,.000,0.0,0.0
Davonte Higginbottom,7,0,1.6,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,0.0,0.0,,0.0,0.0
Andy Higgins,35,,,1.0,2.7,.376,1.1,1.6,.649,2.0,,,,,1.9,3.1,
Bill Higgins,,,,,,,,,,,,,,,,,
Bob Higgins,2,,,1.0,1.5,.667,0.0,0.0,,1.0,0.0,,,,0.5,2.0,
Bob Higgins,12,,,0.3,,,0.0,0.1,.000,,,,,,0.4,0.7,
Bob Higgins,63,,,1.0,2.6,.370,0.8,1.7,.500,1.7,,,,,1.7,2.8,
Chuck Higgins,23,,,3.2,7.4,.435,1.9,2.6,.733,4.5,,,,,2.6,8.3,
Cory Higgins,132,131,33.9,4.9,10.6,.467,4.0,7.9,.509,0.9,2.7,.347,4.3,5.2,.825,0.7,3.4
Danny Higgins,68,,,6.0,15.7,.385,3.3,5.2,.632,4.7,1.9,,,3.0,2.6,15.3,
Derrick Higgins,63,,27.3,5.0,9.1,.545,4.6,7.9,.586,0.3,1.2,.286,2.3,3.4,.668,,
Frank Higgins,45,,,3.6,,,0.9,1.2,.769,,,,,,1.6,7.8,
Jack Higgins,64,16,19.8,3.4,8.6,.399,1.8,4.3,.411,1.7,4.3,.387,0.4,0.6,.667,0.6,1.8
Jack Higgins,10,1,0.9,0.0,0.2,.000,0.0,0.2,.000,0.0,0.0,,0.0,0.0,,0.1,0.0
Jay Higgins,63,55,29.3,2.1,6.3,.327,0.7,1.8,.377,1.4,4.5,.307,0.9,1.9,.459,1.0,2.4
Jerry Higgins,14,,,0.8,2.0,.393,0.0,0.1,.000,0.5,,,,,0.9,1.6,
Jerry Higgins III,47,2,9.1,0.9,1.8,.465,0.5,1.0,.458,0.4,0.8,.474,0.6,0.7,.794,0.3,0.5
Jim Higgins,20,,,0.8,1.8,.444,0.4,0.8,.500,0.4,,,,,0.6,2.0,
John Higgins,52,,,3.2,5.7,.561,2.0,3.2,.618,5.5,0.6,,,2.0,1.4,8.3,
John Higgins,,,,,,,,,.667,,,,,,,,
John Higgins,30,,,0.6,1.7,.380,0.2,0.5,.467,,,,,,0.9,1.5,
Johnny Higgins,26,0,10.2,0.4,1.4,.270,0.3,1.0,.308,0.1,0.4,.182,1.3,1.7,.795,0.1,0.8
Jon Higgins,124,122,30.5,2.5,6.0,.409,0.8,1.8,.436,1.7,4.2,.398,0.7,1.0,.648,,
Josh Higgins,93,2,8.1,1.4,2.5,.566,1.4,2.4,.564,0.0,0.0,1.000,0.3,0.5,.652,0.9,1.3
Junior Higgins,15,,,0.7,1.7,.400,0.5,0.5,.875,1.0,,,,,0.9,1.8,
Kaleb Higgins,12,10,22.3,3.3,9.6,.339,2.3,6.2,.365,1.0,3.4,.293,1.6,1.9,.826,0.4,1.3
Keith Higgins,57,26,26.5,2.9,6.2,.462,2.6,5.1,.515,0.2,1.1,.210,1.4,2.8,.513,,
Kevin Higgins,73,14,15.9,1.9,4.2,.453,1.0,2.1,.500,0.9,2.2,.409,0.8,1.0,.778,,
Larry Higgins,42,,,0.7,2.6,.279,0.5,0.9,.528,2.3,,,,,1.2,1.9,
Marty Higgins,6,0,0.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3
Marty Higgins,116,51,28.7,2.4,5.9,.405,1.4,3.0,.454,1.0,2.9,.354,2.5,3.4,.731,,
Michael Higgins,14,1,3.0,0.4,0.7,.600,0.4,0.4,1.000,0.1,0.4,.200,0.0,0.0,,0.2,0.7
Michael Higgins,75,1,14.1,1.3,3.3,.382,1.0,2.1,.453,0.3,1.2,.256,0.5,0.7,.709,,
Mike Higgins,60,2,9.0,1.1,2.3,.464,0.9,1.7,.510,0.2,0.6,.324,0.9,1.2,.754,0.6,0.9
Norm Higgins,46,,,3.0,8.4,.363,1.9,2.2,.864,6.9,,,,,2.7,8.0,
Quein Higgins,32,,,3.3,5.8,.571,3.3,5.7,.568,0.0,0.0,1.000,1.9,2.6,.726,,
Queint Higgins,28,25,27.6,3.4,7.0,.487,3.4,6.9,.490,0.0,0.0,.000,2.3,3.8,.607,,
Rick Higgins,43,2,6.7,0.5,1.6,.294,0.2,0.4,.474,0.3,1.1,.224,0.1,0.1,.833,0.1,0.4
Rob Higgins,65,42,29.8,3.9,10.9,.363,2.7,6.4,.427,1.2,4.5,.271,1.8,2.4,.744,0.5,1.4
Rod Higgins,104,,33.9,5.3,10.0,.532,,,,,,,2.8,3.5,.805,5.8,1.9
Roman Higgins,43,10,12.0,1.1,3.6,.301,0.8,2.4,.333,0.3,1.1,.229,0.7,0.9,.718,0.4,1.2
Scott Higgins,13,,,1.2,2.5,.485,0.5,0.9,.583,2.8,,,,,1.2,3.0,
Sean Higgins,72,35,24.1,4.8,9.9,.490,3.4,6.6,.510,1.4,3.2,.448,1.4,1.8,.785,,
Stacy Higgins,24,,,1.3,3.4,.370,0.8,1.3,.581,1.9,,,,,1.4,3.3,
Tom Higgins,3,,,0.0,0.0,,0.7,0.7,1.000,,,,,,0.7,0.7,
William Higgins,12,,,0.4,2.0,.208,0.6,1.1,.538,,,,,,0.4,1.4,
_ Higgins,,,,,,,,,.739,,,,,,,,
Keith Higgins Jr.,17,8,22.6,2.9,6.6,.442,1.6,3.0,.529,1.4,3.6,.371,0.9,1.3,.727,0.4,2.2
Adrian Higgs,7,0,4.4,0.3,2.0,.143,0.3,0.7,.400,0.0,1.3,.000,0.3,0.6,.500,0.3,0.3
Charlie Higgs,48,12,,1.1,3.2,.344,0.9,1.5,.592,2.5,,,,,1.4,3.1,
Chris Higgs,8,0,3.1,0.3,0.4,.667,0.1,0.3,.500,0.1,0.1,1.000,0.0,0.0,,0.3,0.6
Kenny Higgs Jr,106,51,32.7,6.5,14.8,.439,4.9,6.4,.764,2.9,,,,,3.5,17.9,
Layne Higgs,60,,,6.4,15.8,.407,2.0,3.0,.670,6.9,,,,,2.2,14.9,
Curtis High,55,25,34.6,6.1,13.4,.457,,,,,,,2.8,4.1,.679,3.4,6.1
Johnny High,54,,35.2,6.6,14.8,.446,3.5,5.2,.677,4.8,4.9,,,,3.6,16.7,
Sammy High,51,,,6.8,14.3,.475,2.5,3.8,.651,8.9,,,,,3.1,16.0,
Tshombe High,21,0,5.6,0.4,2.1,.205,0.2,0.7,.286,0.2,1.4,.167,0.1,0.2,.600,,
Willie High,22,,,1.8,3.5,.519,0.5,0.8,.667,2.1,,,,,1.6,4.2,
Willis High,12,,,0.4,1.3,.313,0.3,0.7,.500,0.1,0.7,.125,0.2,0.3,.500,,
Adam Highberger,14,0,4.7,0.4,1.3,.278,0.1,0.2,.333,0.3,1.1,.267,0.0,0.1,.000,0.0,0.2
Cory Highland,15,,,0.5,1.1,.471,0.2,0.2,1.000,0.5,,,,,0.3,1.3,
Deshaun Highler,18,4,20.8,1.8,5.0,.356,1.4,3.5,.413,0.3,1.5,.222,1.1,1.9,.559,0.5,1.0
Mont Highley,44,,,3.0,5.7,.518,2.5,3.9,.655,7.6,,,,,2.4,8.5,
Skip Highley,76,,,3.0,7.2,.412,1.6,2.4,.661,2.9,,,,,1.8,7.6,
Scott Highmark,117,115,32.0,4.7,10.5,.449,2.7,5.3,.519,2.0,5.2,.378,3.2,4.1,.773,,
A.J. Highsmith,69,1,5.7,0.7,1.6,.405,0.2,0.2,.733,0.5,1.4,.354,0.1,0.2,.727,0.1,0.6
Dontel Highsmith,101,45,20.0,2.0,4.6,.429,1.5,3.0,.500,0.5,1.6,.301,1.4,1.9,.725,0.7,1.5
Keith Highsmith,50,,30.0,3.3,7.5,.439,1.5,2.3,.675,1.8,6.0,,,,2.5,8.1,
Ronnie Highsmith,106,22,13.9,1.3,2.1,.616,,,.652,,,,0.4,1.0,.451,,
Chris Hight,17,1,7.5,0.6,2.6,.250,0.1,0.5,.111,0.6,2.1,.286,0.0,0.0,,,
Jason Hight,65,13,16.1,0.8,2.3,.374,0.5,1.3,.388,0.3,1.0,.355,0.4,0.5,.727,0.4,1.6
Bill Highter,20,,,0.9,2.3,.378,1.1,1.7,.647,,,,,,0.7,2.8,
Al Hightower,6,0,1.2,0.2,0.2,1.000,0.7,1.0,.667,0.3,0.0,0.0,0.2,0.3,0.2,1.0,
Carrington Hightower,70,40,8.9,1.8,4.6,.388,1.0,2.4,.424,0.8,2.2,.348,0.6,1.0,.606,0.6,1.2
Cory Hightower,100,98,28.4,4.2,9.2,.453,3.3,6.6,.503,0.8,2.5,.323,2.5,3.4,.740,1.2,5.0
Curt Hightower,49,,,1.4,3.5,.413,0.3,0.8,.395,0.9,0.3,,,,1.0,3.2,
Emmanuel Hightower,8,0,1.8,0.1,0.3,.500,0.1,0.1,1.000,0.0,0.1,.000,0.0,0.0,,0.0,0.4
Eric Hightower,57,,,6.1,13.5,.456,,,,,,,2.9,3.9,.724,2.9,2.3
Joe Hightower,,,,,,,,,,,,,,,,,
John Hightower,95,79,29.6,2.9,6.9,.426,2.7,5.8,.464,0.2,1.1,.225,1.7,3.0,.574,,
Joshua Hightower,16,1,3.3,0.1,0.4,.286,0.1,0.2,.667,0.0,0.3,.000,0.2,0.4,.429,0.1,0.1
Malik Hightower,107,56,26.6,4.5,9.3,.482,3.6,7.0,.512,0.9,2.3,.392,2.2,2.7,.802,,
Rod Hightower,11,,,0.6,2.1,.304,0.6,1.1,.583,1.5,0.5,,,,1.0,1.9,
Ron Hightower,19,,33.3,2.6,6.7,.383,0.2,0.6,.273,3.9,0.0,,,,2.1,5.3,
TeShaun Hightower,88,49,21.0,2.9,7.1,.404,2.0,4.3,.479,0.8,2.8,.291,2.3,3.3,.694,0.5,2.1
Wayne Hightower,53,,,7.6,18.7,.404,6.2,9.1,.674,10.8,,,,,3.0,21.3,
Bill Higlin,37,,,3.5,9.4,.375,1.6,2.8,.587,,1.0,,,,3.3,8.7,
Ron Hignite,3,,,0.7,1.7,.400,0.3,0.7,.500,0.0,,,,,,1.7,
Ayinde Hikim,55,13,19.7,2.4,5.7,.414,2.1,5.0,.424,0.2,0.7,.342,1.5,2.1,.704,0.5,1.2
Haudrick Hilaire,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Rodney Hilaire,54,38,24.4,3.0,7.6,.397,2.8,6.9,.414,0.2,0.8,.256,1.9,2.9,.662,1.8,3.1
Dave Hildahl,44,16,26.6,4.6,9.4,.486,,,,,,,3.0,3.2,.923,1.9,3.6
Trent Hilde,,,,,,,,,,,,,,,,,
Art Hildebrand,91,,,0.9,0.6,1.404,0.9,1.5,.567,,,,,,2.4,2.6,
Bob Hildebrand,96,,16.5,1.2,3.1,.391,1.0,1.3,.721,1.4,1.7,,,,1.9,3.4,
Brian Hildebrand,3,2,17.3,2.7,5.0,.533,2.7,5.0,.533,0.0,0.0,,1.3,3.3,.400,,
James Hildebrand,48,,,2.6,5.4,.473,,,,,,,0.9,1.6,.532,4.4,0.5
James Hildebrand,14,2,6.7,0.5,1.9,.269,,,,,,,0.1,0.4,.167,0.4,0.1
Matt Hildebrand,117,29,30.4,3.9,8.6,.453,2.1,4.5,.476,1.8,4.1,.429,3.4,3.9,.882,,
_ Hildebrand,18,,,0.4,,,0.6,,,,,,,,,1.4,
Christian Hildebrandt,24,1,5.8,0.3,1.4,.235,0.1,0.5,.182,0.3,1.0,.261,0.3,0.4,.778,0.2,0.5
Cameron Hildreth,18,0,16.4,1.6,3.8,.426,1.3,2.5,.533,0.3,1.3,.217,0.9,1.3,.739,0.8,2.9
Kelvin Hildreth,57,,32.2,1.9,4.2,.468,,,,,,,3.5,4.5,.776,5.7,1.7
Richard Hildreth,1,0,,1.0,3.0,.333,1.0,2.0,.500,2.0,,,,,0.0,3.0,
Bobby Hiles,39,,,3.4,8.2,.411,1.4,1.7,.806,3.2,,,,,2.0,8.2,
John Hiles,36,,,1.3,3.6,.364,0.7,1.4,.490,2.8,,,,,1.4,3.3,
H. Hilgeman,34,,,0.8,1.7,.456,0.3,0.7,.375,1.3,0.1,,,,0.6,1.8,
Dave Hilger,22,,,0.7,2.0,.349,0.7,0.9,.789,1.0,,,,,0.9,2.0,
Rick Hiliman,14,,,0.7,1.8,.400,0.8,1.6,.500,1.4,,,,,0.9,2.2,
Aaron Hill,19,0,7.0,0.6,2.8,.226,0.1,0.4,.143,0.6,2.4,.239,0.2,0.2,1.000,0.1,0.4
Aaron Hill,63,,10.7,0.6,1.4,.455,,,,,,,0.2,0.5,.353,1.8,0.3
Addison Hill,36,11,7.9,0.3,0.6,.435,0.2,0.3,.545,0.1,0.3,.333,0.1,0.2,.833,0.1,0.9
Adonis Hill,24,0,6.1,0.1,1.0,.130,0.0,0.5,.077,0.1,0.4,.200,0.6,1.2,.500,,
Adrian Hill,7,7,,0.0,0.9,.000,0.0,0.4,.000,0.0,0.4,.000,0.3,0.3,1.000,,
Adrian Hill,99,45,18.8,2.2,4.3,.521,2.2,4.3,.524,0.0,0.0,.000,1.7,2.7,.654,2.1,2.5
Ahmed Hill,134,115,30.0,3.8,8.6,.445,2.1,4.2,.502,1.7,4.4,.390,1.6,2.2,.741,0.6,2.8
Alex Hill,12,0,3.8,0.9,1.9,.478,0.2,0.3,.667,0.8,1.7,.450,0.1,0.2,.500,0.0,0.3
Andrew Hill,15,,,0.2,0.6,.333,0.2,0.6,.333,0.0,0.0,,0.7,1.4,.524,,
Andy Hill,69,,,0.5,1.4,.343,1.1,1.5,.738,0.6,,,,,0.6,2.1,
Angelo Hill,72,,19.7,2.0,4.1,.493,,,,,,,1.8,2.7,.675,3.6,1.3
Anquan Hill,13,4,15.9,1.5,4.5,.345,1.5,3.7,.417,0.0,0.8,.000,0.2,0.7,.333,1.0,2.4
Anthony Hill,116,73,22.6,1.6,5.1,.320,0.5,1.7,.317,1.1,3.3,.322,0.7,1.0,.728,0.4,1.5
Anthony Hill,120,70,18.0,3.0,6.1,.491,2.9,5.8,.504,0.1,0.3,.263,2.4,3.6,.670,1.6,2.7
Anthony Hill,53,,13.8,1.2,2.6,.457,1.2,2.6,.460,0.0,0.0,.000,0.8,1.5,.564,,
Aramani Hill,45,4,9.8,1.2,2.0,.584,1.1,1.8,.585,0.1,0.2,.571,1.2,1.8,.671,0.7,1.0
Armond Hill,77,27,,5.4,11.4,.471,3.0,3.8,.790,4.2,3.4,2.4,0.4,,3.4,13.7,
Austin Hill,61,23,20.5,3.2,7.1,.457,2.9,5.9,.489,0.4,1.2,.301,1.8,2.5,.735,0.5,1.8
Baron Hill,85,3,,1.8,4.5,.401,1.0,1.4,.761,1.3,1.8,,,1.3,2.2,4.6,
Ben Hill,86,56,31.2,3.5,6.0,.586,,,,,,,2.1,3.2,.668,4.7,0.7
Ben Hill,45,,,1.6,3.9,.395,0.7,1.1,.620,3.2,,,,,1.9,3.8,
Bernard Hill,49,10,16.7,3.2,6.1,.517,1.2,1.9,.649,4.7,1.6,0.6,0.3,,2.9,7.6,
Blanton Hill,56,25,32.5,2.9,7.3,.392,1.9,4.5,.421,1.3,3.1,.422,1.0,1.5,.683,,
Bob Hill,57,,,0.9,2.2,.389,0.5,0.9,.540,1.2,,,,,1.2,2.2,
Bob Hill,15,,,2.4,5.8,.414,0.6,0.7,.900,2.5,,,,,1.1,5.4,
Bobby Hill,26,8,11.1,0.7,1.6,.415,0.7,1.6,.415,0.0,0.0,,0.9,1.1,.821,0.4,0.8
Bobby Hill,99,43,16.3,1.5,3.1,.477,1.4,3.0,.480,0.0,0.0,.250,0.8,1.1,.759,,
Bobby Joe Hill,63,,,4.0,10.4,.382,3.0,4.6,.643,2.2,,,,,2.4,10.9,
Bobby Joe Hill,24,,,3.8,9.0,.428,2.1,4.2,.505,9.0,,,,,2.8,9.8,
Bobbye Hill,56,8,13.4,0.9,1.8,.510,0.9,1.8,.510,0.0,0.0,,1.0,1.8,.545,1.2,2.1
Bode Hill,10,,,1.0,3.9,.256,1.3,2.0,.650,1.1,,,,,,3.3,
Boggie Hill,7,,,0.7,2.4,.294,0.7,0.7,1.000,1.7,,,,,0.7,2.1,
Brad Hill,62,15,,1.9,4.6,.406,1.4,3.1,.451,0.5,1.5,.312,1.2,2.1,.568,,
Brian Hill,11,0,10.3,0.7,1.7,.421,0.7,1.5,.500,0.0,0.3,.000,0.7,1.2,.615,0.6,1.2
Brian Hill,118,36,26.4,4.5,11.3,.394,2.1,4.9,.435,2.3,6.4,.362,2.1,2.8,.764,,
Brian Hill,120,61,23.1,3.5,5.6,.631,3.5,5.6,.631,0.0,0.0,,1.8,2.8,.666,,
Brian Hill,9,0,3.0,0.4,0.8,.571,0.4,0.8,.571,0.0,0.0,,0.1,0.3,.333,,
Brian Hill,65,,,1.1,3.0,.354,0.8,1.3,.616,1.2,,,,,0.8,3.0,
Bruce Hill,11,,,0.6,2.3,.280,0.0,0.2,.000,1.9,,,,,0.5,1.3,
Bryan Hill,101,32,29.1,4.6,8.5,.546,4.6,8.4,.546,0.0,0.0,.500,2.6,4.7,.539,,
Bryan Hill,94,38,20.3,1.9,4.2,.437,1.4,3.0,.454,0.5,1.3,.398,0.8,1.5,.549,,
Butch Hill,105,53,29.4,2.2,4.2,.515,,,,,,,1.7,2.7,.627,4.0,0.7
Butch Hill,34,,,1.2,3.0,.392,0.9,1.3,.711,2.0,,,,,0.8,3.3,
C.J. Hill,10,0,1.5,0.0,0.4,.000,0.0,0.3,.000,0.0,0.1,.000,0.2,0.2,1.000,0.0,0.1
Cameron Hill,11,0,2.7,0.0,0.2,.000,0.0,0.2,.000,0.0,0.0,,0.2,0.2,1.000,,
Carl Hill,101,40,11.9,1.5,3.6,.416,,,,,,,0.6,0.8,.741,0.9,1.3
Cedric Hill,23,6,13.9,1.8,4.7,.376,1.6,3.4,.474,0.2,1.3,.129,1.7,2.7,.635,0.2,1.5
Cedric Hill,92,1,6.2,5.1,9.6,.531,,,,,,,1.8,2.4,.780,2.3,1.6
Charles Hill Jr.,52,9,15.3,1.5,4.6,.326,1.0,2.8,.352,0.5,1.8,.287,0.7,1.1,.614,0.5,1.4
Charlie Hill,11,0,2.4,0.1,0.7,.125,0.1,0.5,.200,0.0,0.3,.000,0.0,0.2,.000,,
Chris Hill,54,,,0.8,2.2,.356,0.6,0.9,.653,1.0,1.1,,,,0.8,2.2,
Chris Hill,33,33,,3.9,9.6,.406,1.9,4.4,.432,2.0,5.2,.384,2.3,2.8,.824,,
Chris Hill,129,91,28.8,4.0,8.7,.458,1.6,3.0,.536,2.4,5.7,.416,1.6,2.1,.757,0.4,2.4
Chris Hill,116,71,23.9,1.9,4.8,.399,1.3,2.7,.472,0.6,2.1,.303,2.1,2.8,.729,0.6,1.9
Clarence Hill,12,0,2.3,0.1,0.3,.250,0.1,0.3,.250,0.0,0.0,,0.2,0.2,1.000,,
Clarence Hill,28,,,6.6,13.8,.475,3.1,3.9,.789,2.9,,,,,,16.2,
Clarence Hill,69,,,8.2,18.6,.440,3.5,5.0,.697,3.4,4.9,,,,2.1,19.8,
Conara Hill,26,0,16.0,2.0,6.1,.335,1.4,4.1,.346,0.6,2.0,.314,0.5,0.8,.591,,
Connor Hill,124,93,26.7,4.1,9.3,.437,1.3,2.8,.463,2.7,6.5,.425,1.3,1.6,.796,0.2,1.8
Corey Hill,31,15,17.7,1.6,3.7,.439,1.5,3.1,.484,0.1,0.6,.211,1.5,2.2,.672,0.4,1.0
Dalonte Hill,49,12,21.7,1.9,5.0,.381,1.3,3.1,.403,0.6,1.8,.344,0.7,1.2,.576,,
Dametri Hill,110,94,25.2,4.7,9.4,.505,4.6,8.8,.520,0.2,0.6,.304,2.8,4.2,.669,,
Daniel Hill,54,4,7.8,0.3,1.1,.274,0.2,0.6,.353,0.1,0.5,.179,0.5,0.8,.683,0.2,0.5
Darren Hill,14,,,3.8,8.2,.461,3.7,7.9,.468,0.1,0.3,.250,1.2,1.9,.630,,
Darryle Hill,1,,,0.0,0.0,,0.0,0.0,,0.0,,,,,3.0,0.0,
Daryll Hill,86,73,33.8,5.3,13.3,.398,4.3,10.3,.416,1.0,3.0,.335,3.0,4.0,.744,0.8,2.2
David Hill,55,2,6.2,0.6,1.2,.470,0.6,1.2,.470,0.0,0.0,,0.1,0.2,.444,,
Dean Hill,2,0,1.0,0.5,0.5,1.000,0.5,0.5,1.000,0.0,0.0,,1.0,1.0,1.000,,
Deric Hill,55,16,18.9,1.4,3.6,.375,1.1,2.5,.414,0.3,1.1,.283,1.3,1.8,.740,0.5,1.3
Derrick Hill,29,2,13.0,1.7,3.1,.538,1.7,3.1,.538,0.0,0.0,,1.4,2.4,.592,,
Devin Hill,67,30,17.4,1.6,4.6,.355,1.3,3.2,.414,0.3,1.4,.221,0.5,1.2,.373,1.0,2.1
Don Hill,106,,,4.6,9.4,.488,,,,,,,1.2,2.2,.549,7.2,0.6
Donte Hill,80,52,22.6,2.1,5.5,.388,1.5,3.1,.473,0.7,2.4,.277,1.2,2.1,.598,1.1,1.8
Doug Hill,10,,,1.1,4.5,.244,1.0,1.2,.833,0.6,,,,,0.5,3.2,
Doug Hill,9,,,0.2,,,0.7,0.8,.857,,,,,,1.2,1.1,
Duncan Hill,11,,,0.5,1.7,.316,0.0,0.3,.000,0.5,0.2,,,,0.5,1.1,
Earl Hill,25,,8.9,0.6,1.4,.471,0.5,0.9,.545,2.1,0.0,0.0,0.2,,2.2,1.8,
Earl Hill,49,,,7.2,16.0,.453,1.2,1.8,.656,4.2,,,,,2.4,15.7,
Eddie Hill,119,29,23.5,3.6,8.4,.431,1.6,3.7,.450,2.0,4.7,.417,1.3,1.6,.807,,
Edward Hill,,,,,,,,,.429,,,,,,,,
Egan Hill,36,0,,0.2,1.6,.136,0.1,0.8,.179,0.1,0.9,.097,0.4,0.5,.684,0.0,0.6
Eric Hill,36,1,3.8,0.2,0.8,.241,0.1,0.5,.167,0.1,0.3,.364,0.0,0.3,.100,0.1,0.3
Eric Hill,72,,,5.9,14.0,.419,3.0,4.0,.732,4.5,,,,,2.3,14.7,
Ernie Hill,110,,,7.9,16.6,.473,5.0,6.4,.773,4.0,3.6,,0.1,,2.4,20.7,
Erwin Hill,25,,,5.9,11.6,.510,1.8,2.9,.611,,,,,,2.6,13.6,
Fred Hill,89,7,8.7,0.4,0.9,.461,0.4,0.8,.467,0.0,0.0,.000,0.2,0.5,.455,,
Fred Hill,112,,31.8,4.1,9.2,.447,,,.393,,,.345,2.8,3.5,.793,,
G. Hill,4,,,3.3,,,0.8,,,,,,,,,7.3,
G.A. Hill,7,0,1.4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3,.000,0.0,0.1
Gary Hill,27,2,9.0,0.4,1.2,.344,,,,,,,0.5,0.7,.684,0.5,1.5
Gary Hill,64,,,3.3,7.4,.445,2.2,3.1,.701,3.9,,,,,2.4,8.8,
Gary Hill,80,,,6.3,13.9,.454,4.3,5.8,.732,5.8,,,,,3.3,16.9,
George Hill Jr,95,87,33.3,5.6,10.7,.529,4.7,8.3,.565,0.9,2.3,.404,4.8,6.1,.785,1.9,3.8
George Hill,67,12,8.1,0.4,1.0,.385,0.4,1.0,.385,0.0,0.0,,0.3,0.7,.362,,
George Hill,45,,,3.6,9.5,.379,2.4,3.3,.713,7.9,1.0,,,,2.6,9.6,
Grant Hill,129,115,30.4,5.8,10.9,.532,5.4,9.9,.546,0.3,0.9,.376,3.0,4.3,.698,,
Green Hill,89,28,21.3,1.8,4.6,.389,1.5,3.6,.420,0.3,1.0,.281,2.0,2.7,.746,0.7,1.2
Greg Hill,16,0,1.7,0.2,0.3,.600,0.2,0.2,1.000,0.0,0.1,.000,0.2,0.5,.375,,
Greg Hill,66,66,29.2,4.5,9.9,.453,,,.473,,,.407,2.0,2.7,.743,,
Greg Hill,1,,,0.0,1.0,.000,0.0,2.0,.000,0.0,,,,,1.0,0.0,
Greg Hill,59,22,20.6,2.3,6.0,.386,0.9,2.0,.448,1.4,4.0,.356,1.8,2.2,.815,0.4,1.6
Gus Hill,85,13,21.2,4.3,10.2,.422,3.2,7.1,.453,1.1,3.1,.349,2.9,3.9,.752,,
Haven Hill,5,,,0.2,0.6,.333,0.0,0.0,,1.2,,,,,0.6,0.4,
Haywood Hill,56,,,7.9,15.4,.516,3.3,4.8,.675,9.8,,,,,3.0,19.1,
Herbert Hill,99,63,19.8,4.1,6.7,.614,4.1,6.7,.615,0.0,0.0,.000,1.4,2.5,.566,2.1,3.1
Hoke Hill,32,,,1.1,2.4,.455,1.0,1.3,.767,2.1,,,,,1.2,3.2,
Hollis Hill,31,0,9.8,0.9,3.0,.293,0.5,1.4,.326,0.4,1.6,.265,0.7,1.0,.700,0.3,0.5
Isaiah Hill,71,46,25.8,2.4,6.5,.367,1.4,3.5,.398,1.0,3.0,.332,1.5,1.9,.759,0.3,2.2
Jaalam Hill,47,24,22.6,4.0,7.5,.528,3.7,7.0,.535,0.2,0.5,.440,1.0,1.8,.576,1.7,3.4
Jack Hill,84,5,8.7,0.6,1.3,.463,0.6,1.3,.463,0.0,0.0,,0.2,0.3,.464,0.6,1.0
Jacque Hill,108,28,37.3,3.1,6.3,.490,,,,,,,2.2,3.5,.622,1.7,3.6
