name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Chris Alpert,115,,,2.8,6.6,.431,2.2,4.7,.474,0.6,1.9,.324,2.1,2.8,.738,,
Murray Alpert,16,,,0.2,1.2,.158,0.4,0.4,.857,,,,,,,0.8,
Steve Alpert,6,,,0.3,0.8,.400,0.0,0.0,,0.2,,,,,,0.7,
Di-Tsimbe Alphonse,22,,,0.1,0.7,.133,0.1,0.6,.143,0.0,0.0,.000,0.1,0.4,.222,,
Andre Alridge,77,46,23.9,2.0,5.8,.349,0.6,1.8,.329,1.4,4.0,.358,1.8,2.4,.738,,
Robby Alridge,19,1,2.4,0.1,0.6,.182,0.1,0.4,.143,0.1,0.2,.250,0.1,0.2,.333,0.1,0.2
Greg Alsdorf,2,,,0.0,0.0,,0.0,0.0,,4.0,,,,,2.0,0.0,
Dave Alspaugh,27,1,10.8,1.1,2.5,.456,0.3,0.8,.429,1.5,,,,,0.8,2.6,
Aaron Alston,14,0,7.1,0.6,1.0,.571,0.6,0.9,.615,0.0,0.1,.000,0.4,0.9,.385,0.4,1.1
Bailey Alston,80,34,24.9,7.1,14.5,.490,,,.524,,,.320,3.1,4.4,.707,,
Barrington Alston,24,0,4.3,0.1,0.5,.250,0.1,0.5,.273,0.0,0.0,.000,0.0,0.3,.143,0.2,0.3
Bob Alston,52,,,2.7,3.7,.725,2.3,3.2,.744,,,,,,3.0,7.7,
Brandon Alston,8,0,5.4,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.3,0.3,1.000,0.1,0.1
Brandon Alston,120,35,19.6,2.0,4.8,.420,1.4,3.1,.451,0.6,1.7,.364,1.4,1.8,.748,0.4,1.4
Clay Alston,18,,,2.2,5.6,.396,1.1,1.4,.769,1.9,,,,,,5.6,
Daniel Alston,4,0,2.0,0.3,0.5,.500,0.3,0.3,1.000,0.0,0.3,.000,0.0,0.0,,0.0,0.3
Derrick Alston,114,52,33.0,6.5,11.6,.561,6.5,11.6,.562,0.0,0.0,.333,3.7,6.4,.576,,
Derrick Alston,104,79,28.0,4.6,10.5,.443,2.8,5.5,.513,1.8,5.0,.365,3.1,3.8,.821,0.6,3.3
Dimitrus Alston,21,,,0.2,0.5,.400,0.0,0.1,.500,0.5,,,,,0.2,0.4,
Dominic Alston,2,0,5.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,,0.0,0.5
Edmund Alston,49,19,,0.4,0.9,.413,0.4,0.9,.413,0.0,0.0,,0.4,0.7,.563,,
Iakeem Alston,29,5,10.6,0.8,2.3,.358,0.8,2.1,.383,0.0,0.2,.143,0.7,1.3,.513,0.2,0.8
Jawaan Alston,117,26,15.7,1.6,2.8,.553,1.6,2.8,.555,0.0,0.0,.000,0.6,1.3,.462,1.4,1.6
Jaylen Alston,9,0,6.7,0.9,2.0,.444,0.8,1.8,.438,0.1,0.2,.500,1.0,1.3,.750,1.0,1.8
Jeff Alston,7,0,0.7,0.0,0.1,.000,0.0,0.0,,0.0,0.1,.000,0.0,0.0,,0.0,0.1
Jon Alston,15,,,0.2,0.5,.429,0.2,0.3,.600,0.0,0.1,.000,0.1,0.1,1.000,,
Justin Alston,120,69,17.3,2.8,5.0,.561,2.8,4.9,.563,0.0,0.0,.000,1.2,1.7,.707,1.3,2.7
Kenyan Alston,21,21,7.5,0.5,1.0,.476,0.4,0.9,.474,0.0,0.1,.500,0.4,0.5,.800,,
Lamarr Alston,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,,,
Leslie Alston,9,,,1.7,3.3,.500,,,,,,,1.4,1.6,.929,1.2,
Levan Alston,72,0,30.2,2.6,7.1,.369,1.1,2.8,.395,1.5,4.2,.352,1.5,2.2,.716,,
Levon Alston,6,0,1.2,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.2,.000,0.0,0.3
Marques Alston,126,85,25.0,3.5,6.8,.504,3.0,5.4,.550,0.5,1.5,.337,1.6,2.3,.720,1.1,3.1
Mike Alston,26,,,1.2,2.5,.477,0.5,0.8,.600,2.5,,,,,1.5,2.8,
O'Tes Alston,42,0,19.9,2.5,5.6,.457,2.5,5.5,.463,0.0,0.1,.000,0.7,1.5,.484,,
Omar Alston,42,7,10.4,0.9,2.7,.313,0.7,2.3,.316,0.1,0.5,.300,0.3,0.5,.591,0.7,1.5
Quinton Alston,30,15,19.8,2.6,7.1,.363,1.8,4.4,.412,0.8,2.7,.284,1.0,1.6,.646,1.6,3.3
Rafer Alston,33,,31.2,3.8,9.4,.401,1.8,3.4,.513,2.0,5.9,.337,1.5,2.0,.758,,
Ricky Alston,28,,,3.4,7.4,.459,,,,,,,1.9,2.5,.783,1.8,
Ron Alston,21,0,5.3,0.5,1.5,.355,0.3,0.7,.467,0.2,0.8,.250,0.0,0.0,,0.3,0.5
Ryan Alston,14,0,4.9,0.7,2.0,.357,0.6,1.4,.400,0.1,0.6,.250,0.1,0.5,.143,,
Shizz Alston Jr.,129,101,29.4,4.2,10.5,.399,2.3,5.1,.447,1.9,5.5,.355,2.0,2.3,.885,0.5,2.1
Tavarus Alston,101,65,21.1,3.3,8.0,.410,2.4,5.1,.481,0.8,2.9,.286,1.7,2.7,.647,0.5,1.5
Warren Alston,4,,,4.0,8.8,.457,2.3,3.3,.692,1.5,,,,,1.3,10.3,
Will Alston,60,9,11.6,1.1,2.9,.380,1.1,2.9,.380,0.0,0.0,,0.9,1.7,.566,0.7,1.5
William Alston,43,2,17.6,2.0,4.8,.420,,,.378,,,.471,0.6,1.0,.634,,
_ Alston,1,,,5.0,17.0,.294,2.0,9.0,.222,9.0,0.0,,,,9.0,12.0,
_ Alston,32,,,2.6,,,1.6,2.1,.761,,,,,,2.1,6.8,
Mark Alstork,129,106,25.6,3.3,8.4,.388,2.0,4.8,.416,1.3,3.6,.351,3.0,3.9,.767,0.9,3.1
John Alstrom,25,,,0.6,2.4,.237,0.6,1.0,.560,2.1,,,,,0.9,1.7,
Edrick Alsworth,10,0,3.0,0.1,0.8,.125,0.1,0.2,.500,0.0,0.6,.000,0.0,0.2,.000,0.1,0.1
Doug Alt,76,71,31.7,5.4,11.3,.481,1.4,1.7,.841,2.5,,,,,2.3,12.3,
Chad Altadonna,116,0,13.0,2.0,4.3,.470,1.4,2.5,.541,0.7,1.8,.369,1.5,1.8,.820,,
Zach Altany,14,0,1.9,0.1,1.1,.063,0.0,0.4,.000,0.1,0.8,.091,0.0,0.0,,0.0,0.4
Ethan Altaratz,20,14,,0.6,1.0,.550,0.6,1.0,.550,0.0,0.0,,0.1,0.3,.200,,
Tom Altee,3,,,0.3,,,0.0,0.3,.000,,,,,,0.7,0.7,
Vern Altemeyer,44,,,1.8,4.9,.363,1.1,1.8,.641,4.1,,,,,2.4,4.7,
Bob Altemos,,,,,,,,,.400,,,,,,,,
Mark Altenau,18,,2.9,0.3,0.8,.429,0.2,0.5,.444,0.6,0.2,,,,0.4,0.9,
Bill Altenberger,58,,,3.1,8.4,.374,1.1,1.8,.647,,,,,,2.0,7.4,
Doug Altenberger,132,93,28.3,3.7,7.6,.484,,,.428,,,.472,1.7,2.4,.727,,
Jim Altengarten,21,,,1.8,4.8,.380,1.0,1.6,.618,4.0,,,,,1.5,4.6,
Bob Altenhofen,69,,,4.9,7.2,.678,4.0,5.8,.685,8.6,,,,,3.4,13.8,
Jim Altenhofen,87,,,4.3,11.1,.384,1.4,2.7,.510,8.4,,,,,2.7,9.9,
Kevin Alter,80,2,7.7,0.7,2.0,.335,0.1,0.2,.462,0.6,1.9,.324,0.5,0.6,.822,0.0,0.6
Randy Alter,30,,7.8,3.7,7.3,.511,,,,,,,2.0,3.0,.663,7.1,0.1
_ Alterman,,,,,,,,,,,,,,,,,
Logan Alters,5,0,2.0,0.0,0.8,.000,0.0,0.4,.000,0.0,0.4,.000,0.0,0.0,,0.2,0.2
Dave Althaver,107,52,24.7,2.7,5.3,.505,2.7,5.3,.506,0.0,0.0,.000,1.2,1.9,.632,,
Bakari Altheimer,87,45,21.0,1.7,5.1,.334,1.0,2.7,.366,0.7,2.4,.299,1.0,1.4,.750,0.2,1.4
Valerio Altheimer,66,3,6.7,0.6,1.4,.424,0.6,1.1,.493,0.0,0.3,.118,0.3,0.6,.475,0.5,0.8
Nate Althoff,108,69,17.9,2.5,4.0,.608,2.5,4.0,.609,0.0,0.0,.000,1.6,2.4,.670,,
Tim Althoff,34,,,1.0,2.2,.453,0.4,0.9,.438,1.1,0.2,,,,0.9,2.4,
Nate Althouse,33,1,1.8,0.2,0.6,.381,0.2,0.4,.500,0.1,0.3,.222,0.2,0.5,.294,,
_ Althouse,11,,,0.3,1.3,.214,0.3,0.6,.429,1.5,0.3,,,,0.2,0.8,
Pierre-Marie Altidor Cespedes,124,71,19.4,1.1,2.7,.409,0.6,1.3,.481,0.5,1.4,.341,0.6,0.8,.683,0.5,1.2
Jeffrey Altidort,56,32,23.9,2.0,5.2,.393,1.3,3.2,.424,0.7,2.0,.345,1.3,2.1,.632,0.2,1.9
Ed Altieri,50,,,1.1,3.3,.325,0.7,1.2,.607,1.5,1.0,,,,1.2,2.9,
Ben Altit,30,17,19.6,2.0,5.2,.391,1.6,3.6,.454,0.4,1.6,.250,0.5,0.7,.682,1.0,1.7
Damin Altizer,2,0,2.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,,0.0,0.5
Bill Altman,36,,,0.8,1.9,.400,0.3,0.7,.385,1.3,,,,,1.3,1.8,
Jeff Altman,107,26,25.1,3.8,8.1,.474,,,,,,,2.5,2.9,.843,1.9,3.9
Sedrick Altman,67,42,24.7,2.4,5.7,.423,2.1,4.3,.481,0.3,1.4,.245,0.9,1.4,.663,0.6,2.4
Steve Altman,7,0,4.1,0.1,1.1,.125,,,,,,,0.3,0.4,.667,0.3,0.3
_ Altman,15,,,1.1,,,0.5,,,,,,,,,2.7,
Andy Altmeyer,3,0,2.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Michael Altneu,4,,4.5,0.8,2.3,.333,0.8,1.5,.500,1.3,0.0,,,,0.0,2.3,
Mike Altneu,2,,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,
Don Altomare,46,,,1.4,3.2,.438,0.6,1.0,.600,1.5,,,,,1.6,3.4,
Dave Alton,42,,,5.3,14.9,.356,1.8,3.0,.611,8.0,0.8,,,,3.3,12.5,
J Altrocchi,1,,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,
Michael Aluise,4,0,0.8,0.0,0.8,.000,0.0,0.5,.000,0.0,0.3,.000,0.0,0.0,,0.3,0.5
Josko Alujevic,100,41,16.9,1.9,4.0,.490,1.5,2.7,.548,0.5,1.2,.363,1.0,1.5,.632,1.1,2.2
Seye Aluko,116,71,26.1,2.4,5.6,.435,2.4,5.5,.433,0.1,0.1,.500,2.3,3.4,.672,2.3,2.5
Keve Aluma,104,73,23.6,3.1,5.8,.543,2.9,4.9,.587,0.3,0.9,.304,1.9,2.8,.656,2.2,3.7
Peter Aluma,119,87,27.4,5.3,10.1,.528,5.3,10.0,.530,0.0,0.0,.000,3.8,5.7,.666,,
Joe Alvado,22,,,3.8,14.0,.273,2.9,5.0,.573,4.9,,,,,3.2,10.5,
Ethan Alvano,49,17,11.9,0.7,2.9,.255,0.6,1.7,.329,0.2,1.2,.153,1.5,1.8,.800,0.2,0.9
Joe Alvarado,24,,,3.9,13.3,.296,1.8,3.3,.532,3.6,2.1,,,,3.9,9.6,
Jose Alvarado,106,104,34.9,4.6,10.4,.444,3.0,5.7,.531,1.6,4.8,.341,2.6,3.3,.790,0.6,3.0
Michael Alvarado,117,103,27.1,3.0,7.6,.391,2.5,5.9,.417,0.5,1.6,.301,3.6,4.8,.743,0.6,2.0
Sean Alvarado,48,6,13.5,1.2,2.5,.483,1.2,2.5,.483,0.0,0.0,,1.3,1.9,.700,,
Sonny Alvarado,53,0,19.2,3.5,7.0,.507,3.5,6.9,.505,0.0,0.0,1.000,1.8,2.6,.706,,
Yito Alvarado,13,0,1.2,0.1,0.4,.200,0.0,0.2,.000,0.1,0.2,.333,0.0,0.0,,0.2,0.2
Bobby Alvarez,62,,,4.5,9.4,.476,0.9,1.4,.655,3.0,2.9,,,1.7,1.8,9.9,
Chris Alvarez,119,46,19.0,1.2,3.0,.401,1.2,2.7,.425,0.0,0.3,.156,0.7,1.3,.591,1.4,2.3
Cornel Alvarez,4,0,3.0,0.3,1.3,.200,,,,,,,0.5,1.3,.400,2.0,0.0
Daniel Alvarez,4,,,0.3,1.0,.250,0.3,0.3,1.000,0.0,,,,,0.8,0.8,
Javier Alvarez,6,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3,1.0,.333,,
Moises Alvarez,51,15,20.2,2.4,6.2,.387,0.8,1.7,.466,1.6,4.5,.357,0.6,1.1,.589,0.3,1.4
Neftali Alvarez,67,67,31.0,4.7,10.7,.441,3.8,7.5,.510,0.9,3.2,.279,2.2,3.3,.683,0.8,2.8
Pancho Alvarez,27,,,2.8,,,1.4,2.3,.639,,,,,,3.3,7.1,
Rudy Alvarez,61,,,1.4,3.3,.431,1.3,1.8,.750,1.5,,,,,2.7,4.2,
_ Alvarez,7,,,0.3,0.7,.400,0.4,0.6,.750,0.6,,,,,0.7,1.0,
Doug Alves,58,41,28.9,2.5,6.8,.374,1.2,2.8,.423,1.3,4.0,.339,1.2,1.6,.726,0.7,1.5
Nick Alves,13,6,17.4,1.9,4.2,.463,1.8,3.5,.500,0.2,0.6,.250,1.4,2.8,.500,1.0,1.6
Chad Alvey,9,0,2.4,0.3,1.0,.333,0.3,0.9,.375,0.0,0.1,.000,0.0,0.3,.000,,
John Alviggi,64,,,4.7,11.2,.417,3.1,4.2,.738,2.6,0.7,,,,1.5,12.4,
Byron Alvin,22,11,,3.1,6.9,.450,3.1,6.9,.450,0.0,0.0,,2.0,3.5,.558,,
Derek Alvin,46,,,0.5,1.1,.412,0.4,0.9,.419,0.1,0.2,.375,1.4,1.8,.780,,
Malik Alvin,58,41,27.0,2.9,7.7,.377,2.1,5.3,.402,0.8,2.4,.324,3.0,3.8,.788,0.7,2.3
Barry Alvis,23,,,4.9,10.2,.481,3.0,4.7,.645,3.8,,,,,2.5,12.8,
Frank Alvis,48,,,4.4,9.4,.471,2.4,4.0,.609,3.7,,,,,2.4,11.2,
Jeff Alvis,57,29,19.5,1.7,4.1,.421,1.7,3.7,.455,0.1,0.5,.154,0.8,1.7,.474,1.2,1.9
Leon Alvoid,55,,,5.2,11.8,.442,1.2,1.7,.725,2.6,,,,,2.3,11.6,
Mason Alwan,34,1,4.8,0.4,0.7,.500,0.2,0.4,.533,0.1,0.3,.444,0.1,0.2,.714,0.1,0.3
Moataz Aly,61,33,16.0,2.2,3.2,.670,2.2,3.2,.670,0.0,0.0,,0.8,2.0,.397,1.3,1.7
Bob Amacher,65,,,0.8,2.5,.303,0.8,1.3,.646,,,,,,1.8,2.4,
Max Amadasun,6,0,2.5,0.3,1.0,.333,0.3,1.0,.333,0.0,0.0,,0.0,0.0,,0.2,0.3
Justin Amadi,31,27,22.9,3.5,5.4,.663,3.5,5.2,.669,0.1,0.2,.500,1.8,3.0,.609,2.0,3.1
Adeniyi Amadou,17,17,12.1,0.8,3.0,.275,0.8,2.9,.265,0.1,0.1,.500,0.9,1.6,.571,,
John Amaechi,108,84,29.1,4.0,7.8,.514,3.8,7.1,.532,0.2,0.6,.304,4.5,6.6,.690,,
Richard Amaefule,19,0,8.3,0.5,1.2,.455,0.5,1.2,.455,0.0,0.0,,0.4,0.7,.571,0.8,1.6
Chinedu Amajoyi,44,16,11.7,0.7,2.1,.341,0.3,0.9,.366,0.4,1.1,.320,0.6,0.9,.737,0.3,1.6
Tommy Amaker,138,138,33.8,3.3,7.2,.461,,,.457,,,.427,1.5,1.9,.791,,
Ray Amalbert,4,,,1.5,4.5,.333,3.0,3.8,.800,0.8,,,,,1.5,6.0,
Tom Amalfe,7,0,1.7,0.1,0.6,.250,0.1,0.1,1.000,0.0,0.4,.000,0.0,0.0,,0.0,0.1
Joe Amalfitano,8,,0.8,0.1,1.0,.125,0.5,1.0,.500,0.8,,,,,1.0,0.8,
Darin Aman,23,,,0.5,1.6,.333,0.4,1.3,.333,0.1,0.3,.333,0.5,0.6,.786,,
Ray Amann,77,,,2.5,5.4,.455,2.5,3.7,.671,7.1,0.9,,,,2.3,7.4,
Ron Amann,51,,,1.6,4.1,.390,0.5,0.7,.714,2.0,0.7,,,,0.8,3.7,
_ Amaradio,3,,,0.0,0.3,.000,0.0,0.0,,0.0,,,,,0.0,0.0,
Richard Amardi,34,5,16.1,2.6,5.0,.520,2.6,4.9,.524,0.0,0.1,.333,1.2,2.1,.556,1.2,2.7
Isaiah Amato,11,0,4.6,0.5,1.2,.385,0.5,0.8,.556,0.0,0.4,.000,0.2,0.5,.333,0.0,0.7
Rick Amato,70,,,4.2,8.1,.520,3.7,6.1,.611,7.3,,,,,2.9,12.2,
_ Amato,9,,,0.7,,,0.8,,,,,,,,,2.1,
Emmanuel Amatosero,14,0,3.4,0.1,0.3,.250,0.1,0.3,.250,0.0,0.0,,0.3,0.4,.667,0.3,0.1
Andres Amaya,109,37,19.1,1.7,3.4,.491,1.6,3.3,.493,0.0,0.1,.375,0.8,1.2,.659,,
Ashraf Amaya,128,120,32.2,5.3,9.4,.567,5.2,9.0,.581,0.1,0.4,.229,3.8,5.8,.659,,
David Amaya,107,29,24.4,5.0,9.8,.512,4.9,9.4,.521,0.1,0.4,.302,3.4,4.9,.697,,
John Amaya,48,,,1.6,5.7,.282,0.8,1.3,.617,3.5,,,,,2.5,4.0,
Louis Amaya,31,,,1.3,,,0.8,,,,,,,,,3.4,
Tyler Amaya,25,0,4.2,0.2,0.8,.263,0.1,0.2,.500,0.1,0.5,.154,0.2,0.2,1.000,0.2,0.6
Kelvin Amayo,70,26,20.4,2.3,4.8,.470,2.1,4.2,.502,0.2,0.7,.277,1.2,2.7,.460,1.2,3.0
Clint Amberry,11,0,5.7,0.3,1.4,.200,0.3,1.3,.214,0.0,0.1,.000,0.5,0.5,.833,0.1,0.6
Jordan Ambers,17,0,2.8,0.0,0.3,.000,0.0,0.2,.000,0.0,0.1,.000,0.3,0.5,.625,0.1,0.1
Lamar Ambers,76,4,24.5,4.2,9.9,.430,3.3,6.6,.490,1.0,3.2,.306,2.3,3.5,.667,,
Bob Ambler,37,,,0.4,1.1,.333,0.2,0.4,.600,0.7,,,,,0.8,0.9,
Bob Ambler,62,,,3.3,1.8,1.881,2.0,2.9,.701,,,,,,1.3,8.6,
Mildon Ambres,48,24,20.2,2.5,5.0,.492,2.5,5.0,.494,0.0,0.1,.333,1.9,2.5,.758,1.6,2.8
Heder Ambroise,114,27,26.2,4.3,6.9,.618,5.2,8.0,.648,0.0,0.2,.095,2.4,3.5,.687,,
Eugene Ambrose,29,23,,3.9,9.2,.427,2.2,4.7,.478,1.7,4.5,.374,2.0,2.9,.687,0.4,2.3
Matt Ambrose,23,0,11.7,0.5,1.5,.353,0.5,1.5,.353,0.0,0.0,,1.5,2.3,.630,,
Tim Ambrose,124,85,24.9,4.7,10.5,.448,3.7,7.8,.475,1.0,2.7,.373,2.3,3.1,.754,1.4,3.2
_ Ambrose,14,,,0.3,,,0.1,,,,,,,,,0.7,
Keon Ambrose-Hylton,27,0,4.9,0.6,1.0,.577,0.6,1.0,.577,0.0,0.0,,0.1,0.3,.286,0.3,0.5
Agustin Ambrosino,31,1,6.2,0.6,1.7,.385,0.3,0.6,.500,0.4,1.1,.324,0.2,0.3,.500,0.3,1.1
Brian Ambrozich,51,,,3.4,7.3,.463,1.5,2.2,.667,7.9,,,,,1.6,8.3,
Eric Ambrozich,64,30,27.1,3.0,6.5,.465,3.0,6.5,.467,0.0,0.0,.000,2.5,3.4,.717,,
Rubens Amedee,19,1,7.1,0.3,0.6,.500,0.3,0.5,.556,0.1,0.2,.333,0.2,0.3,.667,0.2,0.6
Stephen Ameh,5,0,4.6,0.4,0.6,.667,0.4,0.6,.667,0.0,0.0,,0.0,0.0,,0.2,0.6
Ray Amejko,50,,,2.6,5.3,.481,,,,,,,0.7,1.1,.618,3.9,
Tony Amelianovich,36,,,0.9,1.9,.456,0.4,0.7,.583,2.1,,,,,1.4,2.1,
Gil Amelio,5,,0.8,0.2,0.2,1.000,0.4,0.4,1.000,,,,,,0.4,0.8,
John Amendola,47,5,10.1,0.9,2.3,.404,,,,,,,1.2,1.5,.803,0.8,0.7
Mael Amenvedzi,25,5,10.8,0.5,1.5,.342,0.2,0.6,.400,0.3,0.9,.304,0.5,0.8,.684,0.2,1.0
Jimmy Amerson,57,57,,1.1,2.4,.449,1.0,1.9,.500,0.1,0.5,.250,1.0,1.7,.594,,
Keith Amerson,57,28,28.1,2.1,4.6,.450,1.9,3.9,.484,0.2,0.7,.256,0.9,1.5,.583,,
Bill Ames,53,,29.6,3.6,7.7,.470,1.6,2.5,.652,3.6,1.2,,,,1.8,8.8,
Bob Ames,38,,,1.1,2.8,.410,0.7,1.0,.658,1.2,,,,,0.6,2.9,
Chris Ames,57,31,20.6,1.4,2.8,.513,1.4,2.6,.551,0.0,0.2,.000,0.7,1.2,.636,1.2,1.7
Jackson Ames,14,0,6.4,0.4,1.4,.316,0.4,1.4,.316,0.0,0.0,,0.8,1.1,.688,0.6,1.1
Larry Ames,39,,,0.8,1.9,.419,1.1,1.4,.745,2.5,,,,,2.0,2.6,
Michael Ames,53,0,8.5,0.7,1.8,.378,0.7,1.9,.381,0.0,0.0,,0.5,0.8,.610,,
Mike Ames,114,82,24.1,3.9,9.2,.423,1.9,4.1,.454,2.0,5.0,.397,1.7,2.0,.852,0.4,2.0
Rich Ames,47,,,2.2,5.2,.419,0.9,1.2,.727,1.7,,,,,2.3,5.2,
Ryan Amestoy,45,3,6.8,1.0,2.4,.426,0.6,1.3,.417,0.5,1.1,.438,0.6,0.8,.714,,
James Ametepe,36,0,3.9,0.5,1.1,.450,0.5,0.9,.515,0.0,0.2,.143,0.2,0.3,.600,0.3,0.5
Merlynd Ameti,6,0,1.0,0.0,0.2,.000,0.0,0.0,,0.0,0.2,.000,0.2,0.3,.500,0.0,0.0
MJ Amey Jr.,7,0,5.0,0.7,2.0,.357,0.4,0.4,1.000,0.3,1.6,.182,0.3,0.3,1.000,0.3,0.9
Sami Ameziane,10,0,1.5,0.0,0.3,.000,0.0,0.1,.000,0.0,0.2,.000,0.0,0.0,,0.0,0.1
Will Amica,1,0,9.0,2.0,3.0,.667,2.0,3.0,.667,0.0,0.0,,2.0,2.0,1.000,1.0,0.0
John Amick,11,,,0.3,0.9,.300,0.3,0.3,1.000,0.5,0.1,,,,0.5,0.8,
Justin Amick,32,1,4.5,0.4,1.2,.378,0.3,0.7,.429,0.2,0.5,.313,0.6,0.7,.826,0.3,0.9
Joe Amico,40,,1.5,0.7,2.7,.245,0.3,0.5,.571,0.6,,,,,0.7,1.6,
_ Amico,23,,,2.2,,,1.2,2.1,.583,,,,,,2.1,5.7,
Nick Amicucci,6,0,0.7,0.0,0.2,.000,0.0,0.2,.000,0.0,0.0,,0.0,0.0,,0.2,0.0
Roshern Amie,110,,27.5,4.3,8.7,.499,,,,,,,1.5,2.2,.683,4.7,0.7
Francisco Amiel,130,35,19.6,0.9,2.9,.324,0.4,1.1,.387,0.5,1.8,.288,0.5,0.7,.730,0.3,1.3
Daniel Amigo,88,70,20.8,4.8,9.1,.522,4.5,8.4,.529,0.3,0.7,.435,2.0,3.2,.626,1.5,3.7
Shawn Amiker,128,53,18.0,2.3,4.5,.498,2.2,4.1,.521,0.1,0.4,.260,1.5,2.3,.646,1.0,2.0
Nnamdi Amilo,13,0,1.7,0.1,0.2,.333,0.1,0.2,.333,0.0,0.0,,0.3,0.3,1.000,0.0,0.5
Ehab Amin,139,46,21.3,3.3,7.4,.443,2.5,4.8,.525,0.8,2.7,.298,1.8,2.6,.702,1.1,3.0
Al-Farouq Aminu,62,60,30.1,5.0,10.6,.476,4.6,8.9,.522,0.4,1.7,.238,3.9,5.7,.687,3.3,6.1
Alade Aminu,105,26,17.0,2.9,5.4,.533,2.9,5.4,.534,0.0,0.0,.000,1.1,1.8,.598,1.6,2.9
Wajid Aminu,128,118,25.3,4.0,7.7,.525,3.8,6.9,.550,0.2,0.8,.304,2.1,3.5,.607,2.4,4.1
Sid Amira,75,,,3.8,9.9,.378,3.1,4.1,.758,3.9,,,,,2.3,10.6,
Bill Amis,81,70,28.3,4.5,8.6,.521,4.4,8.3,.528,0.1,0.3,.318,2.1,2.8,.735,1.9,4.3
Johnny Amison,13,1,2.9,0.2,0.7,.333,0.2,0.5,.286,0.1,0.2,.500,0.1,0.2,.500,0.2,0.5
Mike Amius,32,28,23.1,4.8,8.7,.549,4.8,8.7,.549,0.0,0.0,,3.2,5.0,.634,1.9,3.7
Kenny Ammann,63,,,3.6,7.7,.468,2.0,3.8,.508,1.7,3.9,.429,1.4,1.8,.804,,
Oscar Ammer,24,,,0.9,3.5,.259,0.5,1.4,.333,3.2,,,,,0.8,2.3,
Al Ammerman,68,,,5.2,11.7,.440,3.3,5.1,.648,2.9,,,,,2.4,13.6,
Ben Ammerman,111,70,23.8,2.8,6.9,.410,1.6,3.4,.470,1.2,3.4,.351,1.8,2.3,.781,,
Justin Ammerman,7,0,1.0,0.0,0.4,.000,0.0,0.3,.000,0.0,0.1,.000,0.4,1.0,.429,0.0,0.0
Lee Ammerman,65,,,3.0,7.3,.405,4.0,5.7,.700,8.9,,,,,3.6,10.0,
Lee Ammerman,5,,,0.2,1.6,.125,0.4,0.4,1.000,0.2,,,,,0.0,0.8,
Leon Ammerman,62,,,5.7,14.0,.404,3.6,5.6,.648,6.9,,,,,2.9,15.0,
Carvell Ammons,80,74,25.8,4.2,7.9,.528,4.0,7.2,.551,0.2,0.7,.298,1.8,3.1,.569,,
Julius Ammons,17,1,7.4,0.9,2.1,.457,0.9,1.7,.552,0.0,0.4,.000,0.6,0.9,.733,,
Mychal Ammons,90,76,27.7,3.5,8.0,.431,2.7,6.0,.453,0.8,2.1,.368,2.3,3.5,.655,2.5,4.1
Todd Ammons,6,0,0.5,0.2,1.0,.167,0.2,0.7,.250,0.0,0.3,.000,0.0,0.0,,,
Kofi Amoama,19,19,,0.7,1.9,.378,0.7,1.7,.438,0.0,0.3,.000,0.6,0.7,.786,,
Omondi Amoke,95,43,17.6,2.2,4.4,.500,2.2,4.3,.510,0.0,0.1,.000,1.5,2.8,.555,1.9,3.3
Graham Amon,8,,,0.3,0.5,.500,0.3,0.5,.500,0.0,0.0,,0.5,0.8,.667,,
Joseph Amonett,106,23,13.0,0.8,2.4,.315,0.3,0.8,.410,0.4,1.6,.269,0.7,1.0,.725,,
Mike Among,12,,,0.6,1.1,.538,0.6,0.8,.778,0.0,0.3,.000,0.2,0.4,.400,,
Nick Amor,8,0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Ryan Amoroso,123,65,21.2,2.9,6.5,.452,2.5,5.3,.477,0.4,1.1,.333,1.6,2.2,.697,1.7,3.0
Ben Amos,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Carl Amos,85,7,7.2,0.7,1.6,.463,,,,,,,0.4,0.9,.474,1.9,0.4
Craig Amos,114,95,30.4,5.1,12.6,.404,3.3,7.9,.421,1.7,4.6,.376,3.3,4.5,.732,,
Deon Amos,27,,,2.5,4.9,.511,2.5,4.8,.515,0.0,0.0,.000,1.3,2.5,.515,,
